 # Cycle    Energy/N    Magnetization/N
        4956  -1.79999995      0.939999998    
        4958  -1.72000003      0.920000017    
        4960  -1.79999995      0.939999998    
        4962  -1.91999996      0.980000019    
        4964  -1.88000000      0.959999979    
        4966  -1.88000000      0.959999979    
        4968  -1.67999995      0.899999976    
        4970  -1.48000002      0.779999971    
        4972  -1.32000005      0.699999988    
        4974  -1.48000002      0.779999971    
        4976  -1.63999999      0.879999995    
        4978  -1.72000003      0.899999976    
        4980  -1.63999999      0.839999974    
        4982  -1.91999996      0.980000019    
        4984  -1.79999995      0.939999998    
        4986  -1.51999998      0.860000014    
        4988  -1.75999999      0.920000017    
        4990  -1.55999994      0.879999995    
        4992  -1.67999995      0.899999976    
        4994  -1.55999994      0.879999995    
        4996  -1.67999995      0.899999976    
        4998  -1.48000002      0.819999993    
        5000  -1.91999996      0.980000019    
        5002  -1.72000003      0.860000014    
        5004  -1.44000006      0.839999974    
        5006  -1.32000005      0.680000007    
        5008  -1.27999997      0.660000026    
        5010  -1.00000000      0.300000012    
        5012  -1.00000000      0.300000012    
        5014  -1.08000004      0.360000014    
        5016  -1.15999997      0.460000008    
        5018  -1.48000002      0.579999983    
        5020  -1.24000001      0.340000004    
        5022  -1.32000005      0.479999989    
        5024  -1.44000006      0.680000007    
        5026  -1.12000000      0.560000002    
        5028  -1.24000001      0.660000026    
        5030  -1.36000001      0.800000012    
        5032  -1.48000002      0.839999974    
        5034  -1.55999994      0.819999993    
        5036  -2.00000000       1.00000000    
        5038  -1.75999999      0.920000017    
        5040  -1.91999996      0.980000019    
        5042  -1.72000003      0.920000017    
        5044  -1.67999995      0.899999976    
        5046  -1.72000003      0.899999976    
        5048  -1.44000006      0.839999974    
        5050  -1.91999996      0.980000019    
        5052  -2.00000000       1.00000000    
        5054  -1.91999996      0.980000019    
        5056  -1.79999995      0.939999998    
        5058  -1.48000002      0.779999971    
        5060  -2.00000000       1.00000000    
        5062  -1.91999996      0.980000019    
        5064  -2.00000000       1.00000000    
        5066  -1.55999994      0.839999974    
        5068  -1.60000002      0.899999976    
        5070  -2.00000000       1.00000000    
        5072  -1.84000003      0.959999979    
        5074  -2.00000000       1.00000000    
        5076  -1.84000003      0.959999979    
        5078  -1.84000003      0.959999979    
        5080  -1.72000003      0.920000017    
        5082  -1.63999999      0.899999976    
        5084  -1.67999995      0.899999976    
        5086  -1.79999995      0.939999998    
        5088  -1.55999994      0.839999974    
        5090  -1.79999995      0.899999976    
        5092  -1.72000003      0.879999995    
        5094  -1.55999994      0.879999995    
        5096  -1.48000002      0.699999988    
        5098  -1.44000006      0.800000012    
        5100  -1.67999995      0.920000017    
        5102  -1.32000005      0.699999988    
        5104  -1.32000005      0.660000026    
        5106  -1.63999999      0.860000014    
        5108  -1.55999994      0.860000014    
        5110  -1.84000003      0.959999979    
        5112  -1.67999995      0.899999976    
        5114  -1.67999995      0.819999993    
        5116  -1.36000001      0.720000029    
        5118  -1.55999994      0.839999974    
        5120  -1.72000003      0.920000017    
        5122  -1.51999998      0.839999974    
        5124  -1.67999995      0.920000017    
        5126  -1.12000000      0.660000026    
        5128  -1.15999997      0.560000002    
        5130  -1.08000004      0.300000012    
        5132  -1.27999997      0.600000024    
        5134  -1.24000001      0.540000021    
        5136  -1.20000005      0.620000005    
        5138  -1.32000005      0.740000010    
        5140  -1.67999995      0.899999976    
        5142  -1.63999999      0.899999976    
        5144  -1.67999995      0.920000017    
        5146  -1.36000001      0.839999974    
        5148  -1.75999999      0.939999998    
        5150  -1.88000000      0.959999979    
        5152  -1.91999996      0.980000019    
        5154  -1.91999996      0.980000019    
        5156  -1.75999999      0.939999998    
        5158  -1.88000000      0.959999979    
        5160  -1.60000002      0.879999995    
        5162  -1.79999995      0.939999998    
        5164  -1.84000003      0.959999979    
        5166  -1.79999995      0.939999998    
        5168  -1.84000003      0.959999979    
        5170  -1.91999996      0.980000019    
        5172  -1.88000000      0.959999979    
        5174  -1.84000003      0.959999979    
        5176  -1.72000003      0.920000017    
        5178  -1.55999994      0.839999974    
        5180  -1.48000002      0.819999993    
        5182  -1.48000002      0.740000010    
        5184  -1.36000001      0.660000026    
        5186  -1.72000003      0.920000017    
        5188  -1.63999999      0.899999976    
        5190  -1.91999996      0.980000019    
        5192  -1.79999995      0.939999998    
        5194  -1.79999995      0.939999998    
        5196  -1.55999994      0.860000014    
        5198  -1.79999995      0.939999998    
        5200  -1.67999995      0.899999976    
        5202  -1.60000002      0.879999995    
        5204  -1.55999994      0.879999995    
        5206  -1.72000003      0.920000017    
        5208  -1.88000000      0.959999979    
        5210  -1.91999996      0.980000019    
        5212  -1.84000003      0.959999979    
        5214  -1.84000003      0.959999979    
        5216  -1.72000003      0.879999995    
        5218  -1.91999996      0.980000019    
        5220  -1.84000003      0.959999979    
        5222  -1.79999995      0.939999998    
        5224  -1.63999999      0.899999976    
        5226  -1.67999995      0.879999995    
        5228  -1.55999994      0.839999974    
        5230  -2.00000000       1.00000000    
        5232  -1.91999996      0.980000019    
        5234  -1.67999995      0.899999976    
        5236  -1.67999995      0.879999995    
        5238  -1.55999994      0.860000014    
        5240  -1.63999999      0.879999995    
        5242  -1.75999999      0.899999976    
        5244  -1.67999995      0.899999976    
        5246  -1.84000003      0.959999979    
        5248  -1.79999995      0.939999998    
        5250  -1.60000002      0.899999976    
        5252  -1.55999994      0.879999995    
        5254  -1.48000002      0.839999974    
        5256  -1.75999999      0.939999998    
        5258  -1.44000006      0.819999993    
        5260  -1.63999999      0.819999993    
        5262  -1.84000003      0.959999979    
        5264  -1.60000002      0.839999974    
        5266  -1.51999998      0.860000014    
        5268  -1.84000003      0.959999979    
        5270  -1.79999995      0.939999998    
        5272  -1.75999999      0.939999998    
        5274  -1.75999999      0.939999998    
        5276  -1.88000000      0.959999979    
        5278  -1.67999995      0.899999976    
        5280  -1.84000003      0.959999979    
        5282  -1.44000006      0.839999974    
        5284  -1.60000002      0.879999995    
        5286  -1.84000003      0.959999979    
        5288  -1.84000003      0.959999979    
        5290  -1.84000003      0.959999979    
        5292  -1.91999996      0.980000019    
        5294  -1.91999996      0.980000019    
        5296  -1.91999996      0.980000019    
        5298  -1.79999995      0.939999998    
        5300  -1.84000003      0.959999979    
        5302  -1.67999995      0.899999976    
        5304  -1.72000003      0.920000017    
        5306  -1.51999998      0.860000014    
        5308  -1.84000003      0.959999979    
        5310  -1.72000003      0.899999976    
        5312  -1.51999998      0.860000014    
        5314  -1.60000002      0.819999993    
        5316  -1.79999995      0.939999998    
        5318  -1.88000000      0.959999979    
        5320  -1.72000003      0.920000017    
        5322  -1.84000003      0.959999979    
        5324  -1.84000003      0.959999979    
        5326  -1.91999996      0.980000019    
        5328  -1.84000003      0.939999998    
        5330  -1.72000003      0.920000017    
        5332  -1.84000003      0.959999979    
        5334  -1.63999999      0.899999976    
        5336  -1.91999996      0.980000019    
        5338  -1.91999996      0.980000019    
        5340  -1.63999999      0.879999995    
        5342  -1.67999995      0.899999976    
        5344  -1.60000002      0.899999976    
        5346  -1.63999999      0.899999976    
        5348  -1.55999994      0.839999974    
        5350  -1.55999994      0.860000014    
        5352  -1.32000005      0.680000007    
        5354  -1.27999997      0.740000010    
        5356  -1.51999998      0.819999993    
        5358  -1.72000003      0.860000014    
        5360  -1.67999995      0.899999976    
        5362  -1.84000003      0.959999979    
        5364  -1.84000003      0.959999979    
        5366  -1.67999995      0.899999976    
        5368  -1.67999995      0.879999995    
        5370  -1.67999995      0.899999976    
        5372  -1.84000003      0.959999979    
        5374  -2.00000000       1.00000000    
        5376  -1.63999999      0.879999995    
        5378  -1.88000000      0.959999979    
        5380  -1.79999995      0.939999998    
        5382  -1.91999996      0.980000019    
        5384  -1.88000000      0.959999979    
        5386  -1.75999999      0.899999976    
        5388  -1.88000000      0.959999979    
        5390  -1.84000003      0.959999979    
        5392  -1.72000003      0.920000017    
        5394  -1.84000003      0.959999979    
        5396  -1.51999998      0.860000014    
        5398  -1.84000003      0.959999979    
        5400  -2.00000000       1.00000000    
        5402  -2.00000000       1.00000000    
        5404  -1.75999999      0.920000017    
        5406  -1.79999995      0.879999995    
        5408  -1.84000003      0.939999998    
        5410  -1.44000006      0.819999993    
        5412  -1.24000001      0.680000007    
        5414  -1.72000003      0.920000017    
        5416  -1.67999995      0.899999976    
        5418  -1.51999998      0.839999974    
        5420  -1.72000003      0.920000017    
        5422  -1.51999998      0.879999995    
        5424  -1.79999995      0.939999998    
        5426  -1.44000006      0.800000012    
        5428  -1.48000002      0.740000010    
        5430  -1.60000002      0.879999995    
        5432  -1.44000006      0.759999990    
        5434  -1.60000002      0.860000014    
        5436  -1.75999999      0.939999998    
        5438  -1.75999999      0.899999976    
        5440  -1.51999998      0.800000012    
        5442  -1.32000005      0.740000010    
        5444  -1.55999994      0.879999995    
        5446  -1.12000000      0.699999988    
        5448  -1.39999998      0.819999993    
        5450  -1.51999998      0.839999974    
        5452  -1.51999998      0.839999974    
        5454  -1.72000003      0.920000017    
        5456  -1.67999995      0.899999976    
        5458  -1.79999995      0.939999998    
        5460  -1.67999995      0.899999976    
        5462  -1.79999995      0.939999998    
        5464  -1.60000002      0.879999995    
        5466  -1.75999999      0.939999998    
        5468  -1.44000006      0.800000012    
        5470  -1.51999998      0.860000014    
        5472  -1.48000002      0.839999974    
        5474  -1.39999998      0.759999990    
        5476  -1.75999999      0.920000017    
        5478  -1.84000003      0.959999979    
        5480  -1.75999999      0.939999998    
        5482  -2.00000000       1.00000000    
        5484  -2.00000000       1.00000000    
        5486  -1.91999996      0.980000019    
        5488  -1.72000003      0.899999976    
        5490  -1.75999999      0.920000017    
        5492  -1.84000003      0.959999979    
        5494  -2.00000000       1.00000000    
        5496  -1.72000003      0.920000017    
        5498  -1.60000002      0.879999995    
        5500  -1.91999996      0.980000019    
        5502  -1.72000003      0.920000017    
        5504  -1.51999998      0.800000012    
        5506  -1.48000002      0.819999993    
        5508  -1.75999999      0.939999998    
        5510  -1.63999999      0.879999995    
        5512  -1.72000003      0.920000017    
        5514  -1.79999995      0.920000017    
        5516  -1.75999999      0.939999998    
        5518  -1.84000003      0.959999979    
        5520  -1.91999996      0.980000019    
        5522  -1.84000003      0.959999979    
        5524  -1.67999995      0.879999995    
        5526  -1.60000002      0.860000014    
        5528  -1.60000002      0.839999974    
        5530  -1.79999995      0.939999998    
        5532  -1.67999995      0.899999976    
        5534  -1.84000003      0.959999979    
        5536  -1.84000003      0.959999979    
        5538  -1.79999995      0.920000017    
        5540  -1.55999994      0.879999995    
        5542  -1.51999998      0.860000014    
        5544  -1.84000003      0.959999979    
        5546  -1.91999996      0.980000019    
        5548  -1.91999996      0.980000019    
        5550  -1.67999995      0.899999976    
        5552  -1.63999999      0.899999976    
        5554  -1.67999995      0.860000014    
        5556  -1.67999995      0.899999976    
        5558  -1.67999995      0.920000017    
        5560  -1.55999994      0.800000012    
        5562  -1.48000002      0.819999993    
        5564  -1.32000005      0.699999988    
        5566  -1.72000003      0.899999976    
        5568  -1.75999999      0.920000017    
        5570  -1.48000002      0.839999974    
        5572  -1.48000002      0.759999990    
        5574  -1.51999998      0.800000012    
        5576  -1.72000003      0.860000014    
        5578  -1.75999999      0.939999998    
        5580  -1.63999999      0.899999976    
        5582  -1.75999999      0.899999976    
        5584  -1.67999995      0.899999976    
        5586  -1.55999994      0.800000012    
        5588  -1.48000002      0.860000014    
        5590  -1.75999999      0.920000017    
        5592  -1.60000002      0.879999995    
        5594  -1.84000003      0.959999979    
        5596  -1.84000003      0.959999979    
        5598  -1.75999999      0.939999998    
        5600  -1.84000003      0.959999979    
        5602  -2.00000000       1.00000000    
        5604  -1.72000003      0.920000017    
        5606  -1.67999995      0.899999976    
        5608  -1.72000003      0.899999976    
        5610  -1.91999996      0.980000019    
        5612  -1.75999999      0.939999998    
        5614  -1.79999995      0.939999998    
        5616  -1.60000002      0.879999995    
        5618  -1.51999998      0.839999974    
        5620  -1.63999999      0.899999976    
        5622  -1.91999996      0.980000019    
        5624  -1.75999999      0.939999998    
        5626  -1.91999996      0.980000019    
        5628  -1.84000003      0.959999979    
        5630  -1.51999998      0.860000014    
        5632  -1.27999997      0.740000010    
        5634  -1.15999997      0.699999988    
        5636  -1.60000002      0.879999995    
        5638  -1.84000003      0.959999979    
        5640  -1.84000003      0.959999979    
        5642  -1.84000003      0.959999979    
        5644  -1.79999995      0.939999998    
        5646  -1.60000002      0.819999993    
        5648  -1.60000002      0.879999995    
        5650  -1.84000003      0.959999979    
        5652  -1.67999995      0.920000017    
        5654  -1.84000003      0.959999979    
        5656  -1.75999999      0.939999998    
        5658  -1.84000003      0.959999979    
        5660  -1.63999999      0.899999976    
        5662  -1.67999995      0.879999995    
        5664  -1.72000003      0.860000014    
        5666  -1.51999998      0.879999995    
        5668  -1.36000001      0.759999990    
        5670  -1.88000000      0.959999979    
        5672  -1.72000003      0.920000017    
        5674  -1.63999999      0.879999995    
        5676  -1.88000000      0.959999979    
        5678  -1.67999995      0.920000017    
        5680  -1.75999999      0.920000017    
        5682  -1.51999998      0.839999974    
        5684  -1.75999999      0.920000017    
        5686  -1.91999996      0.980000019    
        5688  -1.84000003      0.959999979    
        5690  -2.00000000       1.00000000    
        5692  -1.60000002      0.860000014    
        5694  -1.60000002      0.839999974    
        5696  -1.15999997      0.740000010    
        5698  -1.63999999      0.899999976    
        5700  -1.72000003      0.879999995    
        5702  -1.75999999      0.879999995    
        5704  -1.48000002      0.779999971    
        5706  -1.20000005      0.600000024    
        5708  -1.48000002      0.800000012    
        5710  -1.84000003      0.959999979    
        5712  -1.63999999      0.879999995    
        5714  -1.51999998      0.779999971    
        5716  -1.75999999      0.860000014    
        5718  -1.63999999      0.879999995    
        5720  -1.55999994      0.819999993    
        5722  -1.44000006      0.800000012    
        5724  -1.63999999      0.860000014    
        5726  -1.88000000      0.959999979    
        5728  -1.63999999      0.860000014    
        5730  -1.44000006      0.779999971    
        5732  -1.75999999      0.920000017    
        5734  -1.39999998      0.800000012    
        5736  -1.24000001      0.699999988    
        5738  -1.27999997      0.579999983    
        5740  -1.32000005      0.579999983    
        5742  -1.48000002      0.800000012    
        5744  -1.88000000      0.959999979    
        5746  -1.63999999      0.899999976    
        5748  -1.51999998      0.860000014    
        5750  -1.63999999      0.839999974    
        5752  -1.67999995      0.899999976    
        5754  -1.60000002      0.899999976    
        5756  -1.48000002      0.839999974    
        5758  -1.84000003      0.959999979    
        5760  -1.75999999      0.939999998    
        5762  -1.48000002      0.819999993    
        5764  -1.48000002      0.839999974    
        5766  -1.75999999      0.939999998    
        5768  -1.91999996      0.980000019    
        5770  -1.88000000      0.959999979    
        5772  -1.84000003      0.939999998    
        5774  -1.55999994      0.819999993    
        5776  -1.44000006      0.759999990    
        5778  -1.60000002      0.879999995    
        5780  -1.79999995      0.899999976    
        5782  -1.60000002      0.860000014    
        5784  -1.20000005      0.660000026    
        5786  -1.44000006      0.759999990    
        5788  -1.15999997      0.720000029    
        5790  -1.36000001      0.740000010    
        5792  -1.55999994      0.819999993    
        5794  -1.60000002      0.800000012    
        5796  -1.79999995      0.899999976    
        5798  -1.67999995      0.920000017    
        5800  -1.84000003      0.959999979    
        5802  -1.79999995      0.939999998    
        5804  -1.84000003      0.959999979    
        5806  -1.51999998      0.860000014    
        5808  -1.79999995      0.939999998    
        5810  -1.91999996      0.980000019    
        5812  -1.79999995      0.920000017    
        5814  -1.67999995      0.920000017    
        5816  -1.75999999      0.920000017    
        5818  -1.79999995      0.939999998    
        5820  -1.75999999      0.920000017    
        5822  -1.75999999      0.939999998    
        5824  -1.60000002      0.879999995    
        5826  -1.55999994      0.860000014    
        5828  -1.75999999      0.939999998    
        5830  -1.79999995      0.939999998    
        5832  -2.00000000       1.00000000    
        5834  -1.84000003      0.959999979    
        5836  -1.67999995      0.899999976    
        5838  -1.84000003      0.959999979    
        5840  -1.72000003      0.920000017    
        5842  -1.48000002      0.819999993    
        5844  -1.67999995      0.920000017    
        5846  -1.79999995      0.939999998    
        5848  -1.84000003      0.959999979    
        5850  -1.88000000      0.959999979    
        5852  -1.75999999      0.920000017    
        5854  -1.91999996      0.980000019    
        5856  -1.55999994      0.879999995    
        5858  -1.84000003      0.959999979    
        5860  -1.72000003      0.920000017    
        5862  -1.32000005      0.720000029    
        5864  -1.39999998      0.800000012    
        5866  -1.67999995      0.899999976    
        5868  -1.84000003      0.959999979    
        5870  -1.79999995      0.939999998    
        5872  -1.72000003      0.899999976    
        5874  -1.84000003      0.939999998    
        5876  -1.60000002      0.860000014    
        5878  -1.60000002      0.899999976    
        5880  -1.32000005      0.779999971    
        5882  -1.51999998      0.819999993    
        5884  -1.79999995      0.939999998    
        5886  -1.60000002      0.899999976    
        5888  -1.75999999      0.920000017    
        5890  -1.67999995      0.920000017    
        5892  -1.60000002      0.899999976    
        5894  -1.91999996      0.980000019    
        5896  -1.67999995      0.899999976    
        5898  -1.60000002      0.899999976    
        5900  -1.84000003      0.939999998    
        5902  -1.63999999      0.860000014    
        5904  -1.91999996      0.980000019    
        5906  -1.84000003      0.959999979    
        5908  -1.79999995      0.939999998    
        5910  -1.72000003      0.920000017    
        5912  -1.79999995      0.939999998    
        5914  -1.60000002      0.740000010    
        5916  -1.44000006      0.680000007    
        5918  -1.36000001      0.680000007    
        5920  -1.67999995      0.899999976    
        5922  -1.79999995      0.939999998    
        5924  -1.48000002      0.819999993    
        5926  -1.60000002      0.879999995    
        5928  -1.63999999      0.879999995    
        5930  -2.00000000       1.00000000    
        5932  -1.84000003      0.959999979    
        5934  -1.72000003      0.920000017    
        5936  -1.72000003      0.920000017    
        5938  -1.79999995      0.939999998    
        5940  -1.67999995      0.899999976    
        5942  -1.84000003      0.959999979    
        5944  -2.00000000       1.00000000    
        5946  -1.79999995      0.939999998    
        5948  -1.84000003      0.959999979    
        5950  -1.84000003      0.959999979    
        5952  -1.79999995      0.939999998    
        5954  -1.60000002      0.879999995    
        5956  -1.36000001      0.740000010    
        5958  -1.67999995      0.920000017    
        5960  -1.60000002      0.879999995    
        5962  -1.79999995      0.939999998    
        5964  -1.88000000      0.959999979    
        5966  -2.00000000       1.00000000    
        5968  -1.79999995      0.939999998    
        5970  -1.79999995      0.939999998    
        5972  -1.79999995      0.939999998    
        5974  -1.72000003      0.920000017    
        5976  -1.67999995      0.899999976    
        5978  -1.60000002      0.879999995    
        5980  -1.63999999      0.879999995    
        5982  -1.72000003      0.920000017    
        5984  -1.51999998      0.839999974    
        5986  -1.72000003      0.920000017    
        5988  -1.72000003      0.920000017    
        5990  -2.00000000       1.00000000    
        5992  -1.51999998      0.860000014    
        5994  -1.44000006      0.839999974    
        5996  -1.51999998      0.860000014    
        5998  -1.27999997      0.759999990    
        6000  -1.24000001      0.779999971    
        6002  -1.55999994      0.839999974    
        6004  -1.91999996      0.980000019    
        6006  -1.55999994      0.879999995    
        6008  -1.84000003      0.959999979    
        6010  -1.67999995      0.920000017    
        6012  -1.60000002      0.800000012    
        6014  -1.51999998      0.819999993    
        6016  -1.60000002      0.899999976    
        6018  -1.63999999      0.899999976    
        6020  -1.75999999      0.939999998    
        6022  -1.91999996      0.980000019    
        6024  -1.91999996      0.980000019    
        6026  -1.67999995      0.899999976    
        6028  -1.91999996      0.980000019    
        6030  -1.84000003      0.959999979    
        6032  -1.75999999      0.939999998    
        6034  -1.75999999      0.939999998    
        6036  -1.72000003      0.920000017    
        6038  -1.67999995      0.899999976    
        6040  -1.72000003      0.879999995    
        6042  -1.63999999      0.879999995    
        6044  -1.51999998      0.839999974    
        6046  -1.51999998      0.839999974    
        6048  -1.91999996      0.980000019    
        6050  -1.55999994      0.879999995    
        6052  -1.36000001      0.759999990    
        6054  -1.48000002      0.800000012    
        6056  -1.75999999      0.939999998    
        6058  -1.36000001      0.779999971    
        6060  -1.91999996      0.980000019    
        6062  -1.63999999      0.899999976    
        6064  -1.51999998      0.879999995    
        6066  -1.75999999      0.920000017    
        6068  -1.75999999      0.920000017    
        6070  -1.84000003      0.959999979    
        6072  -1.91999996      0.980000019    
        6074  -1.91999996      0.980000019    
        6076  -1.75999999      0.939999998    
        6078  -1.60000002      0.899999976    
        6080  -1.60000002      0.899999976    
        6082  -1.75999999      0.939999998    
        6084  -1.79999995      0.939999998    
        6086  -1.79999995      0.939999998    
        6088  -1.75999999      0.939999998    
        6090  -1.67999995      0.860000014    
        6092  -1.44000006      0.759999990    
        6094  -1.48000002      0.839999974    
        6096  -1.27999997      0.699999988    
        6098  -1.27999997      0.680000007    
        6100  -1.63999999      0.759999990    
        6102  -1.48000002      0.839999974    
        6104  -1.48000002      0.800000012    
        6106  -1.84000003      0.959999979    
        6108  -1.55999994      0.879999995    
        6110  -1.67999995      0.920000017    
        6112  -1.44000006      0.800000012    
        6114  -1.24000001      0.740000010    
        6116  -1.60000002      0.800000012    
        6118  -1.67999995      0.879999995    
        6120  -1.75999999      0.939999998    
        6122  -1.91999996      0.980000019    
        6124  -1.84000003      0.959999979    
        6126  -1.67999995      0.920000017    
        6128  -1.60000002      0.839999974    
        6130  -1.55999994      0.860000014    
        6132  -1.51999998      0.740000010    
        6134  -1.55999994      0.779999971    
        6136  -1.51999998      0.860000014    
        6138  -1.63999999      0.879999995    
        6140  -1.55999994      0.819999993    
        6142  -1.75999999      0.879999995    
        6144  -1.63999999      0.879999995    
        6146  -1.72000003      0.920000017    
        6148  -1.84000003      0.959999979    
        6150  -1.84000003      0.939999998    
        6152  -1.91999996      0.980000019    
        6154  -1.72000003      0.879999995    
        6156  -1.84000003      0.959999979    
        6158  -1.88000000      0.959999979    
        6160  -1.91999996      0.980000019    
        6162  -1.75999999      0.939999998    
        6164  -1.84000003      0.959999979    
        6166  -1.67999995      0.920000017    
        6168  -1.88000000      0.959999979    
        6170  -1.88000000      0.959999979    
        6172  -1.48000002      0.819999993    
        6174  -1.44000006      0.800000012    
        6176  -1.44000006      0.779999971    
        6178  -1.36000001      0.680000007    
        6180  -1.72000003      0.920000017    
        6182  -1.63999999      0.899999976    
        6184  -1.67999995      0.920000017    
        6186  -1.60000002      0.879999995    
        6188  -1.84000003      0.959999979    
        6190  -1.75999999      0.939999998    
        6192  -1.84000003      0.959999979    
        6194  -1.84000003      0.959999979    
        6196  -1.75999999      0.920000017    
        6198  -1.75999999      0.920000017    
        6200  -1.72000003      0.899999976    
        6202  -1.63999999      0.879999995    
        6204  -1.63999999      0.879999995    
        6206  -1.63999999      0.899999976    
        6208  -1.51999998      0.819999993    
        6210  -1.32000005      0.779999971    
        6212  -1.72000003      0.860000014    
        6214  -1.55999994      0.819999993    
        6216  -1.39999998      0.800000012    
        6218  -1.32000005      0.800000012    
        6220  -1.67999995      0.879999995    
        6222  -1.55999994      0.879999995    
        6224  -1.63999999      0.899999976    
        6226  -1.72000003      0.920000017    
        6228  -1.55999994      0.839999974    
        6230  -1.75999999      0.939999998    
        6232  -1.67999995      0.899999976    
        6234  -1.88000000      0.959999979    
        6236  -1.84000003      0.959999979    
        6238  -1.84000003      0.959999979    
        6240  -1.67999995      0.899999976    
        6242  -1.67999995      0.839999974    
        6244  -1.48000002      0.740000010    
        6246  -1.48000002      0.759999990    
        6248  -1.63999999      0.899999976    
        6250  -1.84000003      0.959999979    
        6252  -2.00000000       1.00000000    
        6254  -1.72000003      0.920000017    
        6256  -1.48000002      0.839999974    
        6258  -1.67999995      0.920000017    
        6260  -2.00000000       1.00000000    
        6262  -2.00000000       1.00000000    
        6264  -1.91999996      0.980000019    
        6266  -1.91999996      0.980000019    
        6268  -1.75999999      0.920000017    
        6270  -1.84000003      0.939999998    
        6272  -1.67999995      0.920000017    
        6274  -2.00000000       1.00000000    
        6276  -1.72000003      0.920000017    
        6278  -1.63999999      0.899999976    
        6280  -1.91999996      0.980000019    
        6282  -1.75999999      0.920000017    
        6284  -1.91999996      0.980000019    
        6286  -2.00000000       1.00000000    
        6288  -1.91999996      0.980000019    
        6290  -1.55999994      0.860000014    
        6292  -1.60000002      0.879999995    
        6294  -1.91999996      0.980000019    
        6296  -1.91999996      0.980000019    
        6298  -1.91999996      0.980000019    
        6300  -1.91999996      0.980000019    
        6302  -1.75999999      0.899999976    
        6304  -1.63999999      0.879999995    
        6306  -1.72000003      0.920000017    
        6308  -1.79999995      0.939999998    
        6310  -1.84000003      0.959999979    
        6312  -1.84000003      0.959999979    
        6314  -1.79999995      0.899999976    
        6316  -1.67999995      0.879999995    
        6318  -1.67999995      0.879999995    
        6320  -1.48000002      0.819999993    
        6322  -1.79999995      0.939999998    
        6324  -1.67999995      0.899999976    
        6326  -1.51999998      0.839999974    
        6328  -1.51999998      0.860000014    
        6330  -1.84000003      0.920000017    
        6332  -1.79999995      0.939999998    
        6334  -2.00000000       1.00000000    
        6336  -1.63999999      0.899999976    
        6338  -1.63999999      0.879999995    
        6340  -1.75999999      0.920000017    
        6342  -1.63999999      0.860000014    
        6344  -1.39999998      0.779999971    
        6346  -1.48000002      0.860000014    
        6348  -1.60000002      0.879999995    
        6350  -1.79999995      0.939999998    
        6352  -1.84000003      0.959999979    
        6354  -1.75999999      0.920000017    
        6356  -1.72000003      0.920000017    
        6358  -1.72000003      0.920000017    
        6360  -1.51999998      0.839999974    
        6362  -1.84000003      0.959999979    
        6364  -1.84000003      0.959999979    
        6366  -2.00000000       1.00000000    
        6368  -1.84000003      0.959999979    
        6370  -1.84000003      0.959999979    
        6372  -1.55999994      0.860000014    
        6374  -1.63999999      0.899999976    
        6376  -1.75999999      0.899999976    
        6378  -1.60000002      0.839999974    
        6380  -1.44000006      0.759999990    
        6382  -1.63999999      0.860000014    
        6384  -1.84000003      0.959999979    
        6386  -1.75999999      0.920000017    
        6388  -1.67999995      0.920000017    
        6390  -1.60000002      0.860000014    
        6392  -1.72000003      0.879999995    
        6394  -1.44000006      0.800000012    
        6396  -1.63999999      0.740000010    
        6398  -1.60000002      0.740000010    
        6400  -1.39999998      0.439999998    
        6402  -1.15999997      0.340000004    
        6404  -1.39999998       1.99999996E-02
        6406  -1.24000001      -3.99999991E-02
        6408  -1.24000001     -0.200000003    
        6410  -1.20000005     -0.479999989    
        6412  -1.08000004     -0.379999995    
        6414  -1.12000000     -0.300000012    
        6416 -0.959999979     -0.360000014    
        6418  -1.08000004     -0.500000000    
        6420  -1.32000005     -0.460000008    
        6422  -1.24000001     -0.560000002    
        6424  -1.39999998     -0.519999981    
        6426  -1.32000005     -0.379999995    
        6428  -1.32000005     -0.660000026    
        6430  -1.08000004     -0.479999989    
        6432  -1.32000005     -0.720000029    
        6434  -1.55999994     -0.860000014    
        6436  -2.00000000      -1.00000000    
        6438  -2.00000000      -1.00000000    
        6440  -2.00000000      -1.00000000    
        6442  -1.75999999     -0.920000017    
        6444  -1.67999995     -0.899999976    
        6446  -1.67999995     -0.899999976    
        6448  -1.91999996     -0.980000019    
        6450  -1.51999998     -0.819999993    
        6452  -1.55999994     -0.860000014    
        6454  -1.75999999     -0.920000017    
        6456  -1.75999999     -0.939999998    
        6458  -1.75999999     -0.939999998    
        6460  -1.67999995     -0.920000017    
        6462  -1.91999996     -0.980000019    
        6464  -1.88000000     -0.959999979    
        6466  -1.67999995     -0.920000017    
        6468  -1.72000003     -0.920000017    
        6470  -1.84000003     -0.959999979    
        6472  -1.88000000     -0.959999979    
        6474  -1.39999998     -0.800000012    
        6476  -1.63999999     -0.839999974    
        6478  -1.72000003     -0.899999976    
        6480  -1.55999994     -0.800000012    
        6482  -1.44000006     -0.759999990    
        6484  -1.51999998     -0.779999971    
        6486  -1.72000003     -0.839999974    
        6488  -1.20000005     -0.600000024    
        6490  -1.51999998     -0.779999971    
        6492  -1.48000002     -0.800000012    
        6494  -1.51999998     -0.720000029    
        6496  -1.39999998     -0.660000026    
        6498  -1.48000002     -0.800000012    
        6500  -1.75999999     -0.920000017    
