 # Cycle    Energy/N    Magnetization/N
         898 -0.706666648      -2.66666673E-02
         900 -0.822222233      -6.22222237E-02
         902 -0.871111095      -5.77777773E-02
         904 -0.879999995      -6.88888878E-02
         906 -0.768888891      -5.99999987E-02
         908 -0.728888869      -9.11111087E-02
         910 -0.804444432      -9.55555588E-02
         912 -0.777777791      -2.88888887E-02
         914 -0.800000012     -0.122222222    
         916 -0.835555553     -0.195555553    
         918 -0.715555549      -4.22222205E-02
         920 -0.768888891      -4.22222205E-02
         922 -0.817777753       3.99999991E-02
         924 -0.879999995       8.44444409E-02
         926 -0.839999974       6.22222237E-02
         928 -0.871111095       2.22222228E-03
         930 -0.884444416       4.44444455E-03
         932 -0.822222233      -2.88888887E-02
         934 -0.826666653      -2.66666673E-02
         936 -0.800000012      -5.55555560E-02
         938 -0.839999974      -3.99999991E-02
         940 -0.835555553      -5.77777773E-02
         942 -0.706666648      -2.88888887E-02
         944 -0.768888891      -6.66666683E-03
         946 -0.808888912       3.55555564E-02
         948 -0.751111090       6.66666683E-03
         950 -0.768888891       7.11111128E-02
         952 -0.897777796       3.77777778E-02
         954 -0.831111133       2.22222228E-03
         956 -0.720000029       5.33333346E-02
         958 -0.657777786       7.99999982E-02
         960 -0.697777748       5.99999987E-02
         962 -0.768888891       6.44444451E-02
         964 -0.813333333       1.11111114E-02
         966 -0.844444454       8.88888910E-03
         968 -0.773333311       3.77777778E-02
         970 -0.800000012       3.55555564E-02
         972 -0.817777753       1.77777782E-02
         974 -0.817777753      -7.33333305E-02
         976 -0.786666691      -9.33333337E-02
         978 -0.879999995     -0.142222226    
         980 -0.884444416     -0.177777782    
         982 -0.835555553     -0.162222221    
         984 -0.671111107     -0.133333340    
         986 -0.746666670      -2.88888887E-02
         988 -0.684444427      -5.33333346E-02
         990 -0.639999986      -1.11111114E-02
         992 -0.733333349      -3.77777778E-02
         994 -0.835555553       1.11111114E-02
         996 -0.711111128     -0.122222222    
         998 -0.862222195     -0.257777780    
        1000 -0.897777796     -0.208888888    
        1002 -0.826666653     -0.186666667    
        1004 -0.871111095     -0.162222221    
        1006 -0.893333316     -0.137777776    
        1008 -0.808888912     -0.155555561    
        1010 -0.782222211     -0.171111107    
        1012 -0.782222211     -0.180000007    
        1014 -0.777777791      -1.99999996E-02
        1016 -0.755555570      -5.33333346E-02
        1018 -0.702222228     -0.122222222    
        1020 -0.759999990      -6.88888878E-02
        1022 -0.693333328      -7.77777806E-02
        1024 -0.684444427     -0.102222219    
        1026 -0.835555553      -5.55555560E-02
        1028 -0.782222211      -4.88888882E-02
        1030 -0.711111128      0.111111112    
        1032 -0.657777786      0.137777776    
        1034 -0.746666670       5.77777773E-02
        1036 -0.755555570      -4.66666669E-02
        1038 -0.755555570     -0.108888887    
        1040 -0.862222195      -4.66666669E-02
        1042 -0.795555532      -9.33333337E-02
        1044 -0.786666691       3.55555564E-02
        1046 -0.808888912       2.44444441E-02
        1048 -0.746666670      0.124444447    
        1050 -0.839999974       9.33333337E-02
        1052 -0.791111112      0.113333337    
        1054 -0.720000029      0.148888886    
        1056 -0.862222195      0.146666661    
        1058 -0.808888912       1.33333337E-02
        1060 -0.786666691       6.22222237E-02
        1062 -0.675555527      0.122222222    
        1064 -0.782222211      0.195555553    
        1066 -0.857777774       6.22222237E-02
        1068 -0.728888869      -4.22222205E-02
        1070 -0.800000012       2.22222228E-02
        1072 -0.773333311      -5.33333346E-02
        1074 -0.791111112     -0.140000001    
        1076 -0.822222233      -8.66666660E-02
        1078 -0.759999990      -3.99999991E-02
        1080 -0.826666653      -3.99999991E-02
        1082 -0.844444454      -7.33333305E-02
        1084 -0.826666653      -5.77777773E-02
        1086 -0.884444416     -0.133333340    
        1088 -0.835555553      -3.11111119E-02
        1090 -0.791111112       4.66666669E-02
        1092 -0.759999990       5.77777773E-02
        1094 -0.844444454       0.00000000    
        1096 -0.773333311      -1.99999996E-02
        1098 -0.706666648     -0.126666665    
        1100 -0.839999974     -0.128888890    
        1102 -0.808888912     -0.171111107    
        1104 -0.795555532     -0.106666669    
        1106 -0.822222233      -1.77777782E-02
        1108 -0.844444454      -5.33333346E-02
        1110 -0.782222211      -7.11111128E-02
        1112 -0.782222211      -9.33333337E-02
        1114 -0.715555549      -6.22222237E-02
        1116 -0.684444427      -6.66666683E-03
        1118 -0.742222250       1.77777782E-02
        1120 -0.964444458       5.77777773E-02
        1122 -0.768888891       9.33333337E-02
        1124 -0.808888912      0.168888882    
        1126 -0.795555532      0.140000001    
        1128 -0.826666653      0.266666681    
        1130 -0.737777770      0.162222221    
        1132 -0.751111090      0.148888886    
        1134 -0.693333328      0.148888886    
        1136 -0.808888912      0.228888884    
        1138 -0.897777796      0.213333338    
        1140 -0.866666675      0.111111112    
        1142 -0.848888874      -2.22222228E-03
        1144  -1.00000000       0.00000000    
        1146 -0.813333333       1.77777782E-02
        1148 -0.751111090      -5.11111096E-02
        1150 -0.684444427       3.77777778E-02
        1152 -0.813333333      -2.22222228E-03
        1154 -0.817777753      0.128888890    
        1156 -0.746666670      0.102222219    
        1158 -0.831111133      0.195555553    
        1160 -0.764444470      0.204444438    
        1162 -0.644444466      0.133333340    
        1164 -0.804444432      0.288888901    
        1166 -0.884444416      0.282222211    
        1168 -0.844444454      0.266666681    
        1170 -0.795555532      0.184444442    
        1172 -0.751111090      0.133333340    
        1174 -0.826666653      0.111111112    
        1176 -0.742222250      -7.99999982E-02
        1178 -0.791111112     -0.126666665    
        1180 -0.848888874     -0.100000001    
        1182 -0.817777753      -2.22222228E-02
        1184 -0.822222233      -4.44444455E-02
        1186 -0.711111128      -2.66666673E-02
        1188 -0.968888879       1.77777782E-02
        1190 -0.879999995       0.00000000    
        1192 -0.857777774       8.44444409E-02
        1194 -0.751111090       4.22222205E-02
        1196 -0.791111112      -2.44444441E-02
        1198 -0.728888869      -9.33333337E-02
        1200 -0.835555553      -5.11111096E-02
        1202 -0.857777774       6.66666701E-02
        1204 -0.964444458       1.55555559E-02
        1206 -0.848888874       2.22222228E-03
        1208 -0.839999974       3.77777778E-02
        1210 -0.768888891      -2.88888887E-02
        1212 -0.715555549       1.55555559E-02
        1214 -0.764444470       4.88888882E-02
        1216 -0.822222233      -3.99999991E-02
        1218 -0.831111133      -4.44444455E-02
        1220 -0.751111090      -3.99999991E-02
        1222 -0.893333316     -0.117777780    
        1224 -0.755555570     -0.148888886    
        1226 -0.782222211     -0.131111115    
        1228 -0.777777791      -6.66666683E-03
        1230 -0.857777774      -5.77777773E-02
        1232 -0.795555532     -0.148888886    
        1234 -0.844444454     -0.144444451    
        1236 -0.831111133     -0.126666665    
        1238 -0.800000012      -8.22222233E-02
        1240 -0.808888912      -9.55555588E-02
        1242 -0.800000012     -0.113333337    
        1244 -0.808888912     -0.168888882    
        1246 -0.835555553     -0.131111115    
        1248 -0.924444437     -0.148888886    
        1250 -0.844444454     -0.119999997    
        1252 -0.777777791      -3.99999991E-02
        1254 -0.706666648       2.66666673E-02
        1256 -0.715555549      -4.44444455E-02
        1258 -0.884444416     -0.111111112    
        1260 -0.777777791      -3.11111119E-02
        1262 -0.817777753       5.77777773E-02
        1264 -0.746666670      0.113333337    
        1266 -0.813333333       3.55555564E-02
        1268 -0.791111112       5.77777773E-02
        1270 -0.782222211       0.00000000    
        1272 -0.688888907       7.77777806E-02
        1274 -0.813333333       4.66666669E-02
        1276 -0.808888912       5.11111096E-02
        1278 -0.835555553      0.122222222    
        1280 -0.804444432       6.88888878E-02
        1282 -0.808888912      -5.99999987E-02
        1284 -0.875555575     -0.168888882    
        1286 -0.804444432     -0.168888882    
        1288 -0.804444432     -0.115555555    
        1290 -0.613333344     -0.102222219    
        1292 -0.804444432     -0.146666661    
        1294 -0.902222216     -0.171111107    
        1296 -0.684444427     -0.151111111    
        1298 -0.782222211     -0.200000003    
        1300 -0.666666687     -0.191111118    
        1302 -0.755555570     -0.128888890    
        1304 -0.759999990     -0.128888890    
        1306 -0.768888891      -6.66666701E-02
        1308 -0.844444454       4.88888882E-02
        1310 -0.768888891      -2.88888887E-02
        1312 -0.857777774      -6.88888878E-02
        1314 -0.831111133      -6.66666701E-02
        1316 -0.879999995      -4.44444455E-02
        1318 -0.897777796       6.88888878E-02
        1320 -0.871111095      0.102222219    
        1322 -0.800000012       8.88888910E-02
        1324 -0.862222195      0.122222222    
        1326 -0.791111112       6.44444451E-02
        1328 -0.835555553      0.235555559    
        1330 -0.777777791      0.151111111    
        1332 -0.848888874      0.204444438    
        1334 -0.844444454      0.131111115    
        1336 -0.808888912      0.126666665    
        1338 -0.782222211      0.148888886    
        1340 -0.724444449      0.124444447    
        1342 -0.742222250      -4.44444455E-03
        1344 -0.680000007      -3.33333351E-02
        1346 -0.644444466      -6.44444451E-02
        1348 -0.800000012      -4.88888882E-02
        1350 -0.742222250      0.104444444    
        1352 -0.684444427       4.44444455E-02
        1354 -0.737777770       4.44444455E-03
        1356 -0.728888869      -2.88888887E-02
        1358 -0.862222195      -8.66666660E-02
        1360 -0.795555532       3.11111119E-02
        1362 -0.635555565       3.99999991E-02
        1364 -0.835555553       8.88888910E-03
        1366 -0.795555532      -2.22222228E-03
        1368 -0.759999990      -6.44444451E-02
        1370 -0.782222211      -7.55555555E-02
        1372 -0.742222250      -1.33333337E-02
        1374 -0.800000012       6.66666683E-03
        1376 -0.693333328      0.128888890    
        1378 -0.666666687      0.100000001    
        1380 -0.755555570      0.108888887    
        1382 -0.835555553       1.99999996E-02
        1384 -0.742222250       5.77777773E-02
        1386 -0.631111085       3.11111119E-02
        1388 -0.755555570      -2.66666673E-02
        1390 -0.764444470       7.77777806E-02
        1392 -0.644444466      0.164444447    
        1394 -0.688888907      0.180000007    
        1396 -0.871111095      0.215555549    
        1398 -0.879999995      0.231111109    
        1400 -0.871111095      0.191111118    
        1402 -0.826666653      0.242222220    
        1404 -0.826666653      0.126666665    
        1406 -0.848888874      0.175555557    
        1408 -0.773333311       6.22222237E-02
        1410 -0.746666670       9.55555588E-02
        1412 -0.724444449       7.11111128E-02
        1414 -0.724444449       7.99999982E-02
        1416 -0.737777770       1.33333337E-02
        1418 -0.764444470       8.88888910E-03
        1420 -0.746666670      -6.88888878E-02
        1422 -0.733333349      -3.33333351E-02
        1424 -0.693333328      -6.22222237E-02
        1426 -0.817777753     -0.153333336    
        1428 -0.751111090     -0.122222222    
        1430 -0.786666691     -0.137777776    
        1432 -0.839999974     -0.213333338    
        1434 -0.955555558     -0.171111107    
        1436 -0.768888891     -0.186666667    
        1438 -0.782222211     -0.259999990    
        1440 -0.759999990     -0.204444438    
        1442 -0.782222211     -0.224444449    
        1444 -0.822222233     -0.239999995    
        1446 -0.888888896     -0.215555549    
        1448 -0.791111112     -0.202222228    
        1450 -0.777777791     -0.180000007    
        1452 -0.857777774     -0.186666667    
        1454 -0.848888874     -0.164444447    
        1456 -0.733333349     -0.108888887    
        1458 -0.768888891     -0.166666672    
        1460 -0.742222250     -0.177777782    
