 # Cycle    Energy/N    Magnetization/N
        1516  -1.97777772     -0.993333340    
        1518  -1.99111116     -0.997777760    
        1520  -2.00000000      -1.00000000    
        1522  -2.00000000      -1.00000000    
        1524  -2.00000000      -1.00000000    
        1526  -2.00000000      -1.00000000    
        1528  -1.99111116     -0.997777760    
        1530  -2.00000000      -1.00000000    
        1532  -2.00000000      -1.00000000    
        1534  -2.00000000      -1.00000000    
        1536  -2.00000000      -1.00000000    
        1538  -2.00000000      -1.00000000    
        1540  -2.00000000      -1.00000000    
        1542  -1.99111116     -0.997777760    
        1544  -1.97333336     -0.993333340    
        1546  -1.99111116     -0.997777760    
        1548  -2.00000000      -1.00000000    
        1550  -1.98222220     -0.995555580    
        1552  -1.97777772     -0.993333340    
        1554  -1.98222220     -0.995555580    
        1556  -1.97333336     -0.993333340    
        1558  -2.00000000      -1.00000000    
        1560  -1.99111116     -0.997777760    
        1562  -2.00000000      -1.00000000    
        1564  -1.99111116     -0.997777760    
        1566  -2.00000000      -1.00000000    
        1568  -2.00000000      -1.00000000    
        1570  -2.00000000      -1.00000000    
        1572  -2.00000000      -1.00000000    
        1574  -2.00000000      -1.00000000    
        1576  -1.99111116     -0.997777760    
        1578  -2.00000000      -1.00000000    
        1580  -2.00000000      -1.00000000    
        1582  -1.99111116     -0.997777760    
        1584  -1.98222220     -0.995555580    
        1586  -1.99111116     -0.997777760    
        1588  -2.00000000      -1.00000000    
        1590  -1.99111116     -0.997777760    
        1592  -2.00000000      -1.00000000    
        1594  -2.00000000      -1.00000000    
        1596  -2.00000000      -1.00000000    
        1598  -2.00000000      -1.00000000    
        1600  -2.00000000      -1.00000000    
        1602  -2.00000000      -1.00000000    
        1604  -1.98222220     -0.995555580    
        1606  -2.00000000      -1.00000000    
        1608  -2.00000000      -1.00000000    
        1610  -2.00000000      -1.00000000    
        1612  -2.00000000      -1.00000000    
        1614  -2.00000000      -1.00000000    
        1616  -2.00000000      -1.00000000    
        1618  -2.00000000      -1.00000000    
        1620  -1.99111116     -0.997777760    
        1622  -2.00000000      -1.00000000    
        1624  -1.99111116     -0.997777760    
        1626  -1.96888888     -0.991111100    
        1628  -1.99111116     -0.997777760    
        1630  -1.99111116     -0.997777760    
        1632  -2.00000000      -1.00000000    
        1634  -2.00000000      -1.00000000    
        1636  -2.00000000      -1.00000000    
        1638  -2.00000000      -1.00000000    
        1640  -1.99111116     -0.997777760    
        1642  -1.98222220     -0.995555580    
        1644  -1.99111116     -0.997777760    
        1646  -1.99111116     -0.997777760    
        1648  -1.99111116     -0.997777760    
        1650  -2.00000000      -1.00000000    
        1652  -1.99111116     -0.997777760    
        1654  -1.99111116     -0.997777760    
        1656  -2.00000000      -1.00000000    
        1658  -2.00000000      -1.00000000    
        1660  -2.00000000      -1.00000000    
        1662  -1.99111116     -0.997777760    
        1664  -1.99111116     -0.997777760    
        1666  -2.00000000      -1.00000000    
        1668  -2.00000000      -1.00000000    
        1670  -1.99111116     -0.997777760    
        1672  -2.00000000      -1.00000000    
        1674  -1.99111116     -0.997777760    
        1676  -2.00000000      -1.00000000    
        1678  -1.99111116     -0.997777760    
        1680  -1.98666668     -0.995555580    
        1682  -2.00000000      -1.00000000    
        1684  -2.00000000      -1.00000000    
        1686  -2.00000000      -1.00000000    
        1688  -2.00000000      -1.00000000    
        1690  -1.99111116     -0.997777760    
        1692  -1.99111116     -0.997777760    
        1694  -1.97333336     -0.993333340    
        1696  -2.00000000      -1.00000000    
        1698  -2.00000000      -1.00000000    
        1700  -1.98222220     -0.995555580    
        1702  -1.96444440     -0.991111100    
        1704  -1.98222220     -0.995555580    
        1706  -2.00000000      -1.00000000    
        1708  -2.00000000      -1.00000000    
        1710  -2.00000000      -1.00000000    
        1712  -1.99111116     -0.997777760    
        1714  -1.98222220     -0.995555580    
        1716  -1.98222220     -0.995555580    
        1718  -2.00000000      -1.00000000    
        1720  -1.99111116     -0.997777760    
        1722  -1.99111116     -0.997777760    
        1724  -2.00000000      -1.00000000    
        1726  -2.00000000      -1.00000000    
        1728  -2.00000000      -1.00000000    
        1730  -2.00000000      -1.00000000    
        1732  -2.00000000      -1.00000000    
        1734  -2.00000000      -1.00000000    
        1736  -2.00000000      -1.00000000    
        1738  -2.00000000      -1.00000000    
        1740  -2.00000000      -1.00000000    
        1742  -1.99111116     -0.997777760    
        1744  -1.99111116     -0.997777760    
        1746  -1.99111116     -0.997777760    
        1748  -1.99111116     -0.997777760    
        1750  -1.99111116     -0.997777760    
        1752  -1.99111116     -0.997777760    
        1754  -1.99111116     -0.997777760    
        1756  -2.00000000      -1.00000000    
        1758  -2.00000000      -1.00000000    
        1760  -2.00000000      -1.00000000    
        1762  -2.00000000      -1.00000000    
        1764  -2.00000000      -1.00000000    
        1766  -2.00000000      -1.00000000    
        1768  -1.99111116     -0.997777760    
        1770  -2.00000000      -1.00000000    
        1772  -2.00000000      -1.00000000    
        1774  -1.99111116     -0.997777760    
        1776  -2.00000000      -1.00000000    
        1778  -1.99111116     -0.997777760    
        1780  -1.99111116     -0.997777760    
        1782  -1.99111116     -0.997777760    
        1784  -1.98222220     -0.995555580    
        1786  -1.99111116     -0.997777760    
        1788  -1.99111116     -0.997777760    
        1790  -2.00000000      -1.00000000    
        1792  -2.00000000      -1.00000000    
        1794  -1.99111116     -0.997777760    
        1796  -2.00000000      -1.00000000    
        1798  -2.00000000      -1.00000000    
        1800  -2.00000000      -1.00000000    
        1802  -1.99111116     -0.997777760    
        1804  -1.99111116     -0.997777760    
        1806  -1.99111116     -0.997777760    
        1808  -1.98222220     -0.995555580    
        1810  -2.00000000      -1.00000000    
        1812  -2.00000000      -1.00000000    
        1814  -2.00000000      -1.00000000    
        1816  -2.00000000      -1.00000000    
        1818  -1.99111116     -0.997777760    
        1820  -1.99111116     -0.997777760    
        1822  -1.99111116     -0.997777760    
        1824  -2.00000000      -1.00000000    
        1826  -2.00000000      -1.00000000    
        1828  -1.99111116     -0.997777760    
        1830  -1.99111116     -0.997777760    
        1832  -2.00000000      -1.00000000    
        1834  -1.99111116     -0.997777760    
        1836  -1.99111116     -0.997777760    
        1838  -1.98222220     -0.995555580    
        1840  -2.00000000      -1.00000000    
        1842  -2.00000000      -1.00000000    
        1844  -2.00000000      -1.00000000    
        1846  -1.98222220     -0.995555580    
        1848  -1.99111116     -0.997777760    
        1850  -2.00000000      -1.00000000    
        1852  -1.97333336     -0.993333340    
        1854  -1.99111116     -0.997777760    
        1856  -1.99111116     -0.997777760    
        1858  -2.00000000      -1.00000000    
        1860  -2.00000000      -1.00000000    
        1862  -2.00000000      -1.00000000    
        1864  -2.00000000      -1.00000000    
        1866  -1.99111116     -0.997777760    
        1868  -1.99111116     -0.997777760    
        1870  -1.97333336     -0.993333340    
        1872  -1.98222220     -0.995555580    
        1874  -2.00000000      -1.00000000    
        1876  -1.98222220     -0.995555580    
        1878  -1.99111116     -0.997777760    
        1880  -1.99111116     -0.997777760    
        1882  -1.99111116     -0.997777760    
        1884  -1.98222220     -0.995555580    
        1886  -1.99111116     -0.997777760    
        1888  -2.00000000      -1.00000000    
        1890  -2.00000000      -1.00000000    
        1892  -1.99111116     -0.997777760    
        1894  -1.98666668     -0.995555580    
        1896  -2.00000000      -1.00000000    
        1898  -2.00000000      -1.00000000    
        1900  -2.00000000      -1.00000000    
        1902  -2.00000000      -1.00000000    
        1904  -2.00000000      -1.00000000    
        1906  -1.98222220     -0.995555580    
        1908  -2.00000000      -1.00000000    
        1910  -2.00000000      -1.00000000    
        1912  -2.00000000      -1.00000000    
        1914  -1.99111116     -0.997777760    
        1916  -2.00000000      -1.00000000    
        1918  -2.00000000      -1.00000000    
        1920  -1.99111116     -0.997777760    
        1922  -1.97777772     -0.993333340    
        1924  -1.98222220     -0.995555580    
        1926  -1.99111116     -0.997777760    
        1928  -2.00000000      -1.00000000    
        1930  -1.99111116     -0.997777760    
        1932  -1.99111116     -0.997777760    
        1934  -1.99111116     -0.997777760    
        1936  -2.00000000      -1.00000000    
        1938  -2.00000000      -1.00000000    
        1940  -1.99111116     -0.997777760    
        1942  -1.99111116     -0.997777760    
        1944  -2.00000000      -1.00000000    
        1946  -2.00000000      -1.00000000    
        1948  -2.00000000      -1.00000000    
        1950  -2.00000000      -1.00000000    
        1952  -2.00000000      -1.00000000    
        1954  -2.00000000      -1.00000000    
        1956  -1.98222220     -0.995555580    
        1958  -1.99111116     -0.997777760    
        1960  -2.00000000      -1.00000000    
        1962  -1.99111116     -0.997777760    
        1964  -1.99111116     -0.997777760    
        1966  -1.98666668     -0.995555580    
        1968  -2.00000000      -1.00000000    
        1970  -1.97777772     -0.993333340    
        1972  -1.97333336     -0.993333340    
        1974  -2.00000000      -1.00000000    
        1976  -1.99111116     -0.997777760    
        1978  -2.00000000      -1.00000000    
        1980  -2.00000000      -1.00000000    
        1982  -1.99111116     -0.997777760    
        1984  -2.00000000      -1.00000000    
        1986  -2.00000000      -1.00000000    
        1988  -1.98222220     -0.995555580    
        1990  -1.96444440     -0.991111100    
        1992  -1.98666668     -0.995555580    
        1994  -1.99111116     -0.997777760    
        1996  -1.98222220     -0.995555580    
        1998  -2.00000000      -1.00000000    
        2000  -2.00000000      -1.00000000    
