 # Cycle    Energy/N    Magnetization/N
        5312  -1.55999994     -0.860000014    
        5314  -1.63999999     -0.879999995    
        5316  -1.63999999     -0.899999976    
        5318  -1.91999996     -0.980000019    
        5320  -1.44000006     -0.839999974    
        5322  -1.44000006     -0.819999993    
        5324  -1.27999997     -0.740000010    
        5326  -1.63999999     -0.860000014    
        5328  -1.72000003     -0.899999976    
        5330  -1.55999994     -0.740000010    
        5332  -1.20000005     -0.400000006    
        5334  -1.08000004     -0.340000004    
        5336 -0.759999990     -0.439999998    
        5338 -0.800000012     -0.340000004    
        5340  -1.12000000     -0.460000008    
        5342  -1.24000001     -0.439999998    
        5344  -1.12000000     -0.560000002    
        5346  -1.12000000     -0.660000026    
        5348  -1.72000003     -0.899999976    
        5350  -1.63999999     -0.860000014    
        5352  -1.44000006     -0.839999974    
        5354  -1.63999999     -0.899999976    
        5356  -1.75999999     -0.920000017    
        5358  -1.63999999     -0.899999976    
        5360  -1.84000003     -0.959999979    
        5362  -1.75999999     -0.939999998    
        5364  -1.79999995     -0.939999998    
        5366  -1.84000003     -0.939999998    
        5368  -1.75999999     -0.920000017    
        5370  -1.88000000     -0.959999979    
        5372  -1.32000005     -0.759999990    
        5374  -1.75999999     -0.920000017    
        5376  -1.79999995     -0.939999998    
        5378  -1.72000003     -0.920000017    
        5380  -1.27999997     -0.699999988    
        5382  -1.55999994     -0.819999993    
        5384  -1.84000003     -0.959999979    
        5386  -1.63999999     -0.860000014    
        5388  -1.72000003     -0.899999976    
        5390  -1.75999999     -0.939999998    
        5392  -1.79999995     -0.939999998    
        5394  -1.75999999     -0.920000017    
        5396  -1.91999996     -0.980000019    
        5398  -1.84000003     -0.959999979    
        5400  -1.67999995     -0.899999976    
        5402  -2.00000000      -1.00000000    
        5404  -2.00000000      -1.00000000    
        5406  -1.91999996     -0.980000019    
        5408  -2.00000000      -1.00000000    
        5410  -1.91999996     -0.980000019    
        5412  -2.00000000      -1.00000000    
        5414  -1.91999996     -0.980000019    
        5416  -1.84000003     -0.959999979    
        5418  -1.91999996     -0.980000019    
        5420  -1.91999996     -0.980000019    
        5422  -1.55999994     -0.860000014    
        5424  -1.75999999     -0.920000017    
        5426  -1.84000003     -0.959999979    
        5428  -1.67999995     -0.899999976    
        5430  -1.51999998     -0.839999974    
        5432  -1.84000003     -0.959999979    
        5434  -1.79999995     -0.939999998    
        5436  -1.67999995     -0.899999976    
        5438  -1.27999997     -0.699999988    
        5440  -1.55999994     -0.740000010    
        5442  -1.36000001     -0.720000029    
        5444  -1.51999998     -0.759999990    
        5446  -1.72000003     -0.839999974    
        5448  -1.51999998     -0.759999990    
        5450  -1.39999998     -0.779999971    
        5452  -1.72000003     -0.899999976    
        5454  -1.79999995     -0.939999998    
        5456  -1.84000003     -0.959999979    
        5458  -1.72000003     -0.899999976    
        5460  -1.36000001     -0.779999971    
        5462  -1.91999996     -0.980000019    
        5464  -1.88000000     -0.959999979    
        5466  -1.67999995     -0.899999976    
        5468  -1.91999996     -0.980000019    
        5470  -1.84000003     -0.959999979    
        5472  -1.75999999     -0.939999998    
        5474  -1.63999999     -0.819999993    
        5476  -1.39999998     -0.779999971    
        5478  -1.84000003     -0.959999979    
        5480  -1.84000003     -0.959999979    
        5482  -1.79999995     -0.939999998    
        5484  -1.60000002     -0.839999974    
        5486  -1.44000006     -0.779999971    
        5488  -1.39999998     -0.720000029    
        5490  -1.55999994     -0.800000012    
        5492  -1.55999994     -0.800000012    
        5494  -1.84000003     -0.959999979    
        5496  -2.00000000      -1.00000000    
        5498  -1.84000003     -0.939999998    
        5500  -1.88000000     -0.959999979    
        5502  -1.84000003     -0.959999979    
        5504  -1.84000003     -0.959999979    
        5506  -1.48000002     -0.839999974    
        5508  -1.60000002     -0.779999971    
        5510  -1.55999994     -0.680000007    
        5512  -1.55999994     -0.740000010    
        5514  -1.32000005     -0.699999988    
        5516  -1.55999994     -0.839999974    
        5518  -1.67999995     -0.839999974    
        5520  -1.51999998     -0.819999993    
        5522  -1.55999994     -0.879999995    
        5524  -1.84000003     -0.939999998    
        5526  -1.67999995     -0.899999976    
        5528  -1.67999995     -0.920000017    
        5530  -1.79999995     -0.939999998    
        5532  -1.75999999     -0.920000017    
        5534  -1.84000003     -0.959999979    
        5536  -1.44000006     -0.759999990    
        5538  -1.55999994     -0.819999993    
        5540  -1.44000006     -0.779999971    
        5542  -1.51999998     -0.819999993    
        5544  -1.27999997     -0.740000010    
        5546  -1.88000000     -0.959999979    
        5548  -1.75999999     -0.939999998    
        5550  -1.75999999     -0.920000017    
        5552  -1.84000003     -0.959999979    
        5554  -1.63999999     -0.879999995    
        5556  -1.84000003     -0.959999979    
        5558  -1.84000003     -0.959999979    
        5560  -1.72000003     -0.920000017    
        5562  -1.75999999     -0.939999998    
        5564  -1.79999995     -0.939999998    
        5566  -1.67999995     -0.920000017    
        5568  -1.79999995     -0.939999998    
        5570  -1.84000003     -0.959999979    
        5572  -1.91999996     -0.980000019    
        5574  -1.79999995     -0.939999998    
        5576  -1.91999996     -0.980000019    
        5578  -1.79999995     -0.939999998    
        5580  -1.63999999     -0.899999976    
        5582  -1.75999999     -0.920000017    
        5584  -2.00000000      -1.00000000    
        5586  -2.00000000      -1.00000000    
        5588  -1.67999995     -0.920000017    
        5590  -1.63999999     -0.879999995    
        5592  -1.44000006     -0.819999993    
        5594  -1.84000003     -0.959999979    
        5596  -1.63999999     -0.879999995    
        5598  -1.48000002     -0.839999974    
        5600  -1.48000002     -0.839999974    
        5602  -1.48000002     -0.819999993    
        5604  -1.75999999     -0.939999998    
        5606  -1.67999995     -0.920000017    
        5608  -1.72000003     -0.879999995    
        5610  -1.75999999     -0.920000017    
        5612  -1.91999996     -0.980000019    
        5614  -1.84000003     -0.959999979    
        5616  -1.48000002     -0.860000014    
        5618  -1.75999999     -0.920000017    
        5620  -1.84000003     -0.959999979    
        5622  -1.63999999     -0.899999976    
        5624  -1.84000003     -0.959999979    
        5626  -1.84000003     -0.959999979    
        5628  -1.75999999     -0.920000017    
        5630  -1.79999995     -0.939999998    
        5632  -1.72000003     -0.899999976    
        5634  -1.60000002     -0.899999976    
        5636  -1.55999994     -0.800000012    
        5638  -1.55999994     -0.839999974    
        5640  -1.36000001     -0.759999990    
        5642  -1.20000005     -0.560000002    
        5644  -1.36000001     -0.680000007    
        5646  -1.60000002     -0.839999974    
        5648  -1.60000002     -0.819999993    
        5650  -1.36000001     -0.720000029    
        5652  -1.55999994     -0.759999990    
        5654  -1.67999995     -0.879999995    
        5656  -1.60000002     -0.899999976    
        5658  -1.51999998     -0.860000014    
        5660  -1.60000002     -0.819999993    
        5662  -1.51999998     -0.839999974    
        5664  -1.60000002     -0.879999995    
        5666  -1.63999999     -0.899999976    
        5668  -1.84000003     -0.959999979    
        5670  -1.91999996     -0.980000019    
        5672  -1.75999999     -0.939999998    
        5674  -1.75999999     -0.939999998    
        5676  -1.67999995     -0.899999976    
        5678  -1.12000000     -0.600000024    
        5680  -1.39999998     -0.500000000    
        5682  -1.00000000     -0.379999995    
        5684  -1.03999996     -0.259999990    
        5686  -1.15999997     -0.360000014    
        5688  -1.12000000     -0.340000004    
        5690  -1.44000006     -0.800000012    
        5692  -1.55999994     -0.839999974    
        5694  -1.63999999     -0.899999976    
        5696  -1.51999998     -0.819999993    
        5698  -1.63999999     -0.879999995    
        5700  -1.72000003     -0.920000017    
        5702  -1.63999999     -0.899999976    
        5704  -1.91999996     -0.980000019    
        5706  -1.60000002     -0.879999995    
        5708  -1.84000003     -0.939999998    
        5710  -1.91999996     -0.980000019    
        5712  -1.75999999     -0.939999998    
        5714  -1.51999998     -0.759999990    
        5716  -1.67999995     -0.920000017    
        5718  -1.55999994     -0.860000014    
        5720  -1.67999995     -0.920000017    
        5722  -1.84000003     -0.959999979    
        5724  -1.84000003     -0.959999979    
        5726  -1.63999999     -0.879999995    
        5728  -1.48000002     -0.839999974    
        5730  -1.75999999     -0.939999998    
        5732  -1.60000002     -0.899999976    
        5734  -1.75999999     -0.939999998    
        5736  -1.67999995     -0.899999976    
        5738  -1.91999996     -0.980000019    
        5740  -1.79999995     -0.939999998    
        5742  -1.63999999     -0.839999974    
        5744  -1.60000002     -0.800000012    
        5746  -1.67999995     -0.899999976    
        5748  -1.39999998     -0.779999971    
        5750  -1.67999995     -0.920000017    
        5752  -1.63999999     -0.879999995    
        5754  -1.75999999     -0.920000017    
        5756  -1.75999999     -0.920000017    
        5758  -1.84000003     -0.959999979    
        5760  -1.67999995     -0.879999995    
        5762  -1.75999999     -0.920000017    
        5764  -1.55999994     -0.839999974    
        5766  -1.79999995     -0.939999998    
        5768  -1.79999995     -0.939999998    
        5770  -1.88000000     -0.959999979    
        5772  -1.91999996     -0.980000019    
        5774  -1.84000003     -0.959999979    
        5776  -1.63999999     -0.899999976    
        5778  -1.67999995     -0.920000017    
        5780  -1.75999999     -0.920000017    
        5782  -1.63999999     -0.899999976    
        5784  -1.39999998     -0.740000010    
        5786  -1.51999998     -0.839999974    
        5788 -0.959999979     -0.600000024    
        5790  -1.48000002     -0.819999993    
        5792  -1.55999994     -0.860000014    
        5794  -1.55999994     -0.819999993    
        5796  -1.79999995     -0.939999998    
        5798  -1.55999994     -0.879999995    
        5800  -1.48000002     -0.839999974    
        5802  -1.44000006     -0.819999993    
        5804  -1.91999996     -0.980000019    
        5806  -1.91999996     -0.980000019    
        5808  -1.79999995     -0.939999998    
        5810  -1.63999999     -0.879999995    
        5812  -1.48000002     -0.779999971    
        5814  -1.48000002     -0.819999993    
        5816  -1.67999995     -0.899999976    
        5818  -1.79999995     -0.939999998    
        5820  -1.48000002     -0.839999974    
        5822  -1.48000002     -0.860000014    
        5824  -1.44000006     -0.779999971    
        5826  -1.67999995     -0.879999995    
        5828  -1.63999999     -0.879999995    
        5830  -1.88000000     -0.959999979    
        5832  -1.60000002     -0.839999974    
        5834  -1.63999999     -0.899999976    
        5836  -1.67999995     -0.920000017    
        5838  -1.88000000     -0.959999979    
        5840  -1.60000002     -0.879999995    
        5842  -1.51999998     -0.740000010    
        5844  -1.51999998     -0.779999971    
        5846  -1.75999999     -0.939999998    
        5848  -1.91999996     -0.980000019    
        5850  -1.79999995     -0.920000017    
        5852  -1.75999999     -0.939999998    
        5854  -1.67999995     -0.920000017    
        5856  -1.75999999     -0.939999998    
        5858  -1.67999995     -0.899999976    
        5860  -1.84000003     -0.959999979    
        5862  -1.91999996     -0.980000019    
        5864  -1.63999999     -0.860000014    
        5866  -1.79999995     -0.939999998    
        5868  -1.44000006     -0.779999971    
        5870  -1.60000002     -0.860000014    
        5872  -1.32000005     -0.680000007    
        5874  -1.36000001     -0.800000012    
        5876  -1.91999996     -0.980000019    
        5878  -1.67999995     -0.920000017    
        5880  -1.79999995     -0.939999998    
        5882  -1.91999996     -0.980000019    
        5884  -1.91999996     -0.980000019    
        5886  -1.84000003     -0.959999979    
        5888  -1.91999996     -0.980000019    
        5890  -1.67999995     -0.899999976    
        5892  -1.84000003     -0.959999979    
        5894  -1.75999999     -0.939999998    
        5896  -1.75999999     -0.920000017    
        5898  -1.84000003     -0.959999979    
        5900  -1.91999996     -0.980000019    
        5902  -1.60000002     -0.899999976    
        5904  -1.88000000     -0.959999979    
        5906  -1.75999999     -0.939999998    
        5908  -1.84000003     -0.959999979    
        5910  -1.84000003     -0.959999979    
        5912  -2.00000000      -1.00000000    
        5914  -1.60000002     -0.879999995    
        5916  -1.55999994     -0.800000012    
        5918  -1.55999994     -0.860000014    
        5920  -1.32000005     -0.699999988    
        5922  -1.36000001     -0.699999988    
        5924  -1.51999998     -0.819999993    
        5926  -1.72000003     -0.920000017    
        5928  -1.84000003     -0.939999998    
        5930  -1.91999996     -0.980000019    
        5932  -1.91999996     -0.980000019    
        5934  -2.00000000      -1.00000000    
        5936  -1.67999995     -0.899999976    
        5938  -1.84000003     -0.959999979    
        5940  -1.91999996     -0.980000019    
        5942  -1.91999996     -0.980000019    
        5944  -1.51999998     -0.879999995    
        5946  -1.48000002     -0.839999974    
        5948  -1.55999994     -0.860000014    
        5950  -2.00000000      -1.00000000    
        5952  -1.75999999     -0.939999998    
        5954  -1.75999999     -0.939999998    
        5956  -1.72000003     -0.860000014    
        5958  -1.75999999     -0.920000017    
        5960  -1.48000002     -0.779999971    
        5962  -1.36000001     -0.779999971    
        5964  -1.79999995     -0.939999998    
        5966  -1.63999999     -0.899999976    
        5968  -1.63999999     -0.899999976    
        5970  -1.60000002     -0.879999995    
        5972  -1.55999994     -0.879999995    
        5974  -1.72000003     -0.920000017    
        5976  -1.84000003     -0.959999979    
        5978  -1.88000000     -0.959999979    
        5980  -1.91999996     -0.980000019    
        5982  -2.00000000      -1.00000000    
        5984  -1.72000003     -0.920000017    
        5986  -1.55999994     -0.860000014    
        5988  -1.75999999     -0.939999998    
        5990  -1.48000002     -0.819999993    
        5992  -1.60000002     -0.879999995    
        5994  -1.67999995     -0.899999976    
        5996  -1.79999995     -0.939999998    
        5998  -1.72000003     -0.899999976    
        6000  -1.44000006     -0.819999993    
        6002  -1.75999999     -0.939999998    
        6004  -1.48000002     -0.839999974    
        6006  -1.79999995     -0.939999998    
        6008  -1.79999995     -0.939999998    
        6010  -1.75999999     -0.939999998    
        6012  -1.63999999     -0.879999995    
        6014  -1.60000002     -0.879999995    
        6016  -1.72000003     -0.920000017    
        6018  -1.67999995     -0.819999993    
        6020  -1.60000002     -0.879999995    
        6022  -1.44000006     -0.800000012    
        6024  -1.67999995     -0.920000017    
        6026  -1.84000003     -0.959999979    
        6028  -1.91999996     -0.980000019    
        6030  -1.51999998     -0.819999993    
        6032  -1.63999999     -0.899999976    
        6034  -1.24000001     -0.680000007    
        6036  -1.27999997     -0.660000026    
        6038  -1.15999997     -0.660000026    
        6040  -1.32000005     -0.720000029    
        6042  -1.44000006     -0.759999990    
        6044  -1.91999996     -0.980000019    
        6046  -1.91999996     -0.980000019    
        6048  -1.91999996     -0.980000019    
        6050  -1.84000003     -0.959999979    
        6052  -1.79999995     -0.939999998    
        6054  -1.63999999     -0.839999974    
        6056  -1.44000006     -0.779999971    
        6058  -1.63999999     -0.899999976    
        6060  -1.79999995     -0.939999998    
        6062  -1.55999994     -0.860000014    
        6064  -1.75999999     -0.920000017    
        6066  -1.63999999     -0.899999976    
        6068  -1.00000000     -0.620000005    
        6070 -0.920000017     -0.439999998    
        6072  -1.03999996     -0.620000005    
        6074  -1.55999994     -0.860000014    
        6076  -1.36000001     -0.819999993    
        6078  -1.55999994     -0.860000014    
        6080  -1.51999998     -0.779999971    
        6082  -1.32000005     -0.620000005    
        6084  -1.20000005     -0.680000007    
        6086  -1.44000006     -0.639999986    
        6088  -1.36000001     -0.560000002    
        6090  -1.20000005     -0.439999998    
        6092  -1.24000001     -0.479999989    
        6094  -1.51999998     -0.600000024    
        6096  -1.36000001     -0.699999988    
        6098  -1.32000005     -0.740000010    
        6100  -1.67999995     -0.920000017    
        6102  -1.60000002     -0.860000014    
        6104  -1.67999995     -0.839999974    
        6106  -1.60000002     -0.839999974    
        6108  -1.32000005     -0.759999990    
        6110  -1.84000003     -0.959999979    
        6112  -1.91999996     -0.980000019    
        6114  -1.79999995     -0.920000017    
        6116  -1.88000000     -0.959999979    
        6118  -1.75999999     -0.939999998    
        6120  -1.55999994     -0.839999974    
        6122  -1.48000002     -0.819999993    
        6124  -1.44000006     -0.779999971    
        6126  -1.55999994     -0.819999993    
        6128  -1.55999994     -0.839999974    
        6130  -1.51999998     -0.800000012    
        6132  -1.27999997     -0.720000029    
        6134  -1.39999998     -0.740000010    
        6136  -1.24000001     -0.560000002    
        6138  -1.39999998     -0.740000010    
        6140  -1.44000006     -0.759999990    
        6142  -1.60000002     -0.800000012    
        6144  -1.44000006     -0.800000012    
        6146  -1.72000003     -0.899999976    
        6148  -1.60000002     -0.879999995    
        6150  -1.91999996     -0.980000019    
        6152  -1.63999999     -0.839999974    
        6154  -1.67999995     -0.899999976    
        6156  -1.84000003     -0.959999979    
        6158  -1.72000003     -0.920000017    
        6160  -1.67999995     -0.899999976    
        6162  -2.00000000      -1.00000000    
        6164  -1.72000003     -0.920000017    
        6166  -1.91999996     -0.980000019    
        6168  -1.88000000     -0.959999979    
        6170  -1.91999996     -0.980000019    
        6172  -2.00000000      -1.00000000    
        6174  -1.72000003     -0.899999976    
        6176  -1.91999996     -0.980000019    
        6178  -1.84000003     -0.959999979    
        6180  -1.51999998     -0.839999974    
        6182  -1.91999996     -0.980000019    
        6184  -1.72000003     -0.899999976    
        6186  -1.91999996     -0.980000019    
        6188  -1.84000003     -0.959999979    
        6190  -2.00000000      -1.00000000    
        6192  -1.75999999     -0.920000017    
        6194  -1.39999998     -0.660000026    
        6196  -1.39999998     -0.660000026    
        6198  -1.48000002     -0.779999971    
        6200  -1.20000005     -0.579999983    
        6202  -1.27999997     -0.680000007    
        6204  -1.44000006     -0.759999990    
        6206  -1.44000006     -0.540000021    
        6208  -1.36000001     -0.579999983    
        6210  -1.32000005     -0.600000024    
        6212  -1.44000006     -0.740000010    
        6214  -1.63999999     -0.879999995    
        6216  -1.72000003     -0.899999976    
        6218  -1.79999995     -0.899999976    
        6220  -1.79999995     -0.939999998    
        6222  -1.75999999     -0.920000017    
        6224  -1.63999999     -0.899999976    
        6226  -1.91999996     -0.980000019    
        6228  -1.79999995     -0.939999998    
        6230  -1.51999998     -0.819999993    
        6232  -1.55999994     -0.779999971    
        6234  -1.51999998     -0.839999974    
        6236  -1.51999998     -0.839999974    
        6238  -1.60000002     -0.839999974    
        6240  -1.60000002     -0.879999995    
        6242  -1.84000003     -0.959999979    
        6244  -1.63999999     -0.899999976    
        6246  -1.51999998     -0.839999974    
        6248  -1.55999994     -0.839999974    
        6250  -1.51999998     -0.819999993    
        6252  -1.63999999     -0.899999976    
        6254  -1.67999995     -0.839999974    
        6256  -1.72000003     -0.920000017    
        6258  -1.72000003     -0.920000017    
        6260  -1.48000002     -0.839999974    
        6262  -1.63999999     -0.899999976    
        6264  -1.79999995     -0.939999998    
        6266  -1.67999995     -0.899999976    
        6268  -1.51999998     -0.879999995    
        6270  -1.67999995     -0.899999976    
        6272  -1.63999999     -0.899999976    
        6274  -1.20000005     -0.680000007    
        6276  -1.36000001     -0.699999988    
        6278  -1.39999998     -0.779999971    
        6280  -1.48000002     -0.759999990    
        6282  -1.32000005     -0.720000029    
        6284  -1.44000006     -0.800000012    
        6286  -1.32000005     -0.740000010    
        6288  -1.51999998     -0.839999974    
        6290  -1.12000000     -0.660000026    
        6292  -1.03999996     -0.519999981    
        6294  -1.48000002     -0.800000012    
        6296  -1.72000003     -0.800000012    
        6298  -1.48000002     -0.699999988    
        6300  -1.32000005     -0.779999971    
        6302  -1.60000002     -0.860000014    
        6304  -1.44000006     -0.819999993    
        6306  -1.67999995     -0.920000017    
        6308  -1.72000003     -0.920000017    
        6310  -1.72000003     -0.879999995    
        6312  -1.84000003     -0.959999979    
        6314  -2.00000000      -1.00000000    
        6316  -1.79999995     -0.939999998    
        6318  -1.75999999     -0.939999998    
        6320  -1.67999995     -0.920000017    
        6322  -1.84000003     -0.959999979    
        6324  -1.84000003     -0.939999998    
        6326  -1.51999998     -0.860000014    
        6328  -1.55999994     -0.860000014    
        6330  -1.72000003     -0.920000017    
        6332  -1.63999999     -0.860000014    
        6334  -1.67999995     -0.759999990    
        6336  -1.67999995     -0.879999995    
        6338  -1.39999998     -0.720000029    
        6340  -1.44000006     -0.759999990    
        6342  -1.72000003     -0.899999976    
        6344  -1.60000002     -0.879999995    
        6346  -1.60000002     -0.879999995    
        6348  -1.48000002     -0.839999974    
        6350  -1.51999998     -0.839999974    
        6352  -1.84000003     -0.959999979    
        6354  -1.91999996     -0.980000019    
        6356  -1.67999995     -0.899999976    
        6358  -1.67999995     -0.920000017    
        6360  -1.55999994     -0.879999995    
        6362  -1.55999994     -0.839999974    
        6364  -1.60000002     -0.839999974    
        6366  -1.75999999     -0.939999998    
        6368  -1.79999995     -0.920000017    
        6370  -1.72000003     -0.899999976    
        6372  -1.67999995     -0.899999976    
        6374  -1.36000001     -0.759999990    
        6376  -1.27999997     -0.779999971    
        6378  -1.75999999     -0.920000017    
        6380  -1.91999996     -0.980000019    
        6382  -1.75999999     -0.939999998    
        6384  -1.84000003     -0.959999979    
        6386  -1.84000003     -0.959999979    
        6388  -1.72000003     -0.899999976    
        6390  -1.60000002     -0.860000014    
        6392  -1.48000002     -0.819999993    
        6394  -1.63999999     -0.860000014    
        6396  -1.44000006     -0.800000012    
        6398  -1.60000002     -0.879999995    
        6400  -1.55999994     -0.879999995    
        6402  -1.67999995     -0.899999976    
        6404  -1.84000003     -0.939999998    
        6406  -1.55999994     -0.839999974    
        6408  -1.75999999     -0.920000017    
        6410  -1.67999995     -0.899999976    
        6412  -2.00000000      -1.00000000    
        6414  -1.84000003     -0.959999979    
        6416  -1.67999995     -0.899999976    
        6418  -1.72000003     -0.920000017    
        6420  -1.55999994     -0.839999974    
        6422  -1.67999995     -0.839999974    
        6424  -1.39999998     -0.720000029    
        6426  -1.51999998     -0.839999974    
        6428  -1.75999999     -0.920000017    
        6430  -1.75999999     -0.939999998    
        6432  -1.91999996     -0.980000019    
        6434  -1.75999999     -0.939999998    
        6436  -1.39999998     -0.839999974    
        6438  -1.51999998     -0.860000014    
        6440  -1.75999999     -0.939999998    
        6442  -1.88000000     -0.959999979    
        6444  -1.75999999     -0.939999998    
        6446  -1.75999999     -0.939999998    
        6448  -1.79999995     -0.920000017    
        6450  -1.48000002     -0.860000014    
        6452  -1.63999999     -0.879999995    
        6454  -1.60000002     -0.860000014    
        6456  -1.55999994     -0.860000014    
        6458  -1.91999996     -0.980000019    
        6460  -1.75999999     -0.939999998    
        6462  -1.72000003     -0.920000017    
        6464  -1.75999999     -0.920000017    
        6466  -1.75999999     -0.939999998    
        6468  -1.55999994     -0.879999995    
        6470  -1.84000003     -0.959999979    
        6472  -1.79999995     -0.939999998    
        6474  -2.00000000      -1.00000000    
        6476  -2.00000000      -1.00000000    
        6478  -1.84000003     -0.959999979    
        6480  -1.51999998     -0.860000014    
        6482  -1.84000003     -0.920000017    
        6484  -1.75999999     -0.920000017    
        6486  -1.55999994     -0.879999995    
        6488  -1.63999999     -0.879999995    
        6490  -1.75999999     -0.939999998    
        6492  -1.75999999     -0.939999998    
        6494  -1.91999996     -0.980000019    
        6496  -2.00000000      -1.00000000    
        6498  -1.84000003     -0.959999979    
        6500  -1.91999996     -0.980000019    
        6502  -1.91999996     -0.980000019    
        6504  -2.00000000      -1.00000000    
        6506  -2.00000000      -1.00000000    
        6508  -1.91999996     -0.980000019    
        6510  -1.79999995     -0.939999998    
        6512  -1.91999996     -0.980000019    
        6514  -1.60000002     -0.899999976    
        6516  -1.48000002     -0.839999974    
        6518  -1.39999998     -0.779999971    
        6520  -1.51999998     -0.740000010    
        6522  -1.60000002     -0.860000014    
        6524  -1.63999999     -0.899999976    
        6526  -1.36000001     -0.720000029    
        6528  -1.72000003     -0.879999995    
        6530  -1.55999994     -0.800000012    
        6532  -1.55999994     -0.800000012    
        6534  -1.51999998     -0.779999971    
        6536  -1.39999998     -0.779999971    
        6538  -2.00000000      -1.00000000    
        6540  -1.91999996     -0.980000019    
        6542  -1.91999996     -0.980000019    
        6544  -1.51999998     -0.779999971    
        6546  -1.36000001     -0.600000024    
        6548  -1.48000002     -0.839999974    
        6550  -1.75999999     -0.920000017    
        6552  -1.75999999     -0.939999998    
        6554  -1.67999995     -0.920000017    
        6556  -1.60000002     -0.860000014    
        6558  -1.75999999     -0.939999998    
        6560  -1.84000003     -0.959999979    
        6562  -1.79999995     -0.939999998    
        6564  -1.60000002     -0.879999995    
        6566  -1.84000003     -0.959999979    
        6568  -1.91999996     -0.980000019    
        6570  -1.75999999     -0.939999998    
        6572  -1.60000002     -0.839999974    
        6574  -1.60000002     -0.839999974    
        6576  -1.63999999     -0.800000012    
        6578  -1.51999998     -0.699999988    
        6580  -1.39999998     -0.800000012    
        6582  -1.84000003     -0.959999979    
        6584  -1.67999995     -0.899999976    
        6586  -1.51999998     -0.839999974    
        6588  -1.84000003     -0.959999979    
        6590  -1.72000003     -0.920000017    
        6592  -1.44000006     -0.759999990    
        6594  -1.72000003     -0.920000017    
        6596  -1.60000002     -0.879999995    
        6598  -1.60000002     -0.879999995    
        6600  -1.63999999     -0.819999993    
        6602  -1.36000001     -0.819999993    
        6604  -1.36000001     -0.759999990    
        6606  -1.27999997     -0.680000007    
        6608  -1.39999998     -0.699999988    
        6610  -1.88000000     -0.959999979    
        6612  -1.88000000     -0.959999979    
        6614  -1.79999995     -0.939999998    
        6616  -1.67999995     -0.920000017    
        6618  -1.75999999     -0.899999976    
        6620  -1.72000003     -0.899999976    
        6622  -1.48000002     -0.819999993    
        6624  -1.51999998     -0.720000029    
        6626  -1.67999995     -0.899999976    
        6628  -1.79999995     -0.939999998    
        6630  -1.63999999     -0.879999995    
        6632  -1.72000003     -0.899999976    
        6634  -1.79999995     -0.899999976    
        6636  -1.84000003     -0.959999979    
        6638  -1.60000002     -0.800000012    
        6640  -1.51999998     -0.839999974    
        6642  -1.72000003     -0.879999995    
        6644  -1.91999996     -0.980000019    
        6646  -1.84000003     -0.959999979    
        6648  -1.84000003     -0.920000017    
        6650  -1.79999995     -0.939999998    
        6652  -1.60000002     -0.860000014    
        6654  -1.63999999     -0.899999976    
        6656  -1.67999995     -0.899999976    
        6658  -1.75999999     -0.860000014    
        6660  -1.72000003     -0.879999995    
        6662  -1.75999999     -0.939999998    
        6664  -1.60000002     -0.860000014    
        6666  -1.91999996     -0.980000019    
        6668  -1.91999996     -0.980000019    
        6670  -1.91999996     -0.980000019    
        6672  -1.91999996     -0.980000019    
        6674  -1.84000003     -0.959999979    
        6676  -1.91999996     -0.980000019    
        6678  -2.00000000      -1.00000000    
        6680  -1.91999996     -0.980000019    
        6682  -2.00000000      -1.00000000    
        6684  -1.79999995     -0.939999998    
        6686  -1.84000003     -0.959999979    
        6688  -1.55999994     -0.839999974    
        6690  -1.44000006     -0.839999974    
        6692  -1.36000001     -0.759999990    
        6694  -1.75999999     -0.939999998    
        6696  -1.67999995     -0.920000017    
        6698  -1.79999995     -0.920000017    
        6700  -1.75999999     -0.939999998    
        6702  -1.84000003     -0.959999979    
        6704  -1.84000003     -0.959999979    
        6706  -1.72000003     -0.920000017    
        6708  -1.55999994     -0.879999995    
        6710  -1.79999995     -0.939999998    
        6712  -1.72000003     -0.879999995    
        6714  -1.24000001     -0.759999990    
        6716  -1.39999998     -0.740000010    
        6718  -1.67999995     -0.839999974    
        6720  -1.27999997     -0.720000029    
        6722  -1.44000006     -0.839999974    
        6724  -1.48000002     -0.839999974    
        6726  -1.55999994     -0.839999974    
        6728  -1.55999994     -0.879999995    
        6730  -1.67999995     -0.920000017    
        6732  -1.84000003     -0.959999979    
        6734  -1.63999999     -0.899999976    
        6736  -1.51999998     -0.879999995    
        6738  -1.36000001     -0.779999971    
        6740  -1.91999996     -0.980000019    
        6742  -1.84000003     -0.959999979    
        6744  -1.75999999     -0.939999998    
        6746  -1.44000006     -0.819999993    
        6748  -1.75999999     -0.920000017    
        6750  -1.79999995     -0.939999998    
        6752  -1.48000002     -0.839999974    
        6754  -1.39999998     -0.740000010    
        6756  -1.55999994     -0.860000014    
        6758  -1.75999999     -0.939999998    
        6760  -1.75999999     -0.939999998    
        6762  -1.75999999     -0.920000017    
        6764  -1.72000003     -0.879999995    
        6766  -1.79999995     -0.939999998    
        6768  -1.44000006     -0.839999974    
        6770  -1.91999996     -0.980000019    
        6772  -1.91999996     -0.980000019    
        6774  -1.63999999     -0.899999976    
        6776  -1.67999995     -0.899999976    
        6778  -2.00000000      -1.00000000    
        6780  -1.72000003     -0.920000017    
