Name,Degree,Closeness,Betweenness
ORELL,0.0894308943089431,0.3052109181141439,0.0008587167664217956
OSHA,0.0813008130081301,0.30445544554455445,0.0
PODRICK,0.06504065040650407,0.3236842105263158,0.0004683587086748738
PRENDAHL,0.04065040650406505,0.23163841807909605,0.0
PYCELLE,0.10569105691056911,0.33791208791208793,0.0006722387625289622
PYP,0.016260162601626018,0.2887323943661972,0.0
QHORIN_HALFHAND,0.016260162601626018,0.28211009174311924,0.0
QYBURN,0.05691056910569106,0.36176470588235293,0.003696745097247623
RADZAI_MO_ERAZ,0.024390243902439025,0.2338403041825095,0.0
RAMSAY,0.05691056910569106,0.3360655737704918,0.014507564347628343
RANDYLL,0.016260162601626018,0.2421259842519685,0.0
RAST,0.05691056910569106,0.24453280318091453,0.00033320005331200853
LORD_OF_BONES,0.032520325203252036,0.2834101382488479,0.0
RENLY,0.07317073170731708,0.3524355300859599,0.004469125688650186
RICKARD_KARSTARK,0.0894308943089431,0.36936936936936937,0.017961254464098343
RICKON,0.10569105691056911,0.375,0.03234004313844823
ROBB,0.2520325203252033,0.4785992217898833,0.2381163571332072
ROBERT,0.0975609756097561,0.3954983922829582,0.1612072816209624
ROOSE_BOLTON,0.14634146341463417,0.40327868852459015,0.03164817844782274
ROS,0.032520325203252036,0.29854368932038833,0.0
ROSLIN,0.0813008130081301,0.3435754189944134,0.0027359210852480227
RYLENE,0.016260162601626018,0.29285714285714287,0.0
SALLADHOR,0.016260162601626018,0.29285714285714287,0.0
SAM,0.13821138211382114,0.3178294573643411,0.10217883119508575
SANSA,0.15447154471544716,0.40594059405940597,0.034004295414440396
SELWYN,0.024390243902439025,0.2971014492753623,3.332000533120085e-05
SELYSE,0.024390243902439025,0.2963855421686747,0.0002991396034178921
SHAE,0.0813008130081301,0.3333333333333333,0.0013393422362961477
SHIREEN,0.04065040650406505,0.2956730769230769,0.018012873504017472
SORCERER,0.016260162601626018,0.2963855421686747,0.0
STANNIS,0.11382113821138212,0.40728476821192056,0.07693211332651917
STEELSHANKS_WALTON,0.032520325203252036,0.32887700534759357,0.0
TALISA,0.0975609756097561,0.34844192634560905,0.0022639577017825718
TARYN_MANT,0.032520325203252036,0.3075,0.0
THEON,0.0894308943089431,0.36826347305389223,0.05132951410087927
THOROS,0.0813008130081301,0.36176470588235293,0.010167484069426358
TORMUND,0.0975609756097561,0.30597014925373134,0.0019916625203426886
TORTURER,0.008130081300813009,0.26973684210526316,0.0
TYRION,0.20325203252032523,0.41694915254237286,0.09865173199290381
TYWIN,0.23577235772357727,0.4489051094890511,0.12858396569237646
VARYS,0.11382113821138212,0.3929712460063898,0.021300228245230736
VIOLET,0.024390243902439025,0.2709251101321586,0.0
WALDER,0.12195121951219513,0.39171974522292996,0.030758584085257428
WILLEM_LANNISTER,0.016260162601626018,0.271523178807947,4.442667377493447e-05
YARA,0.024390243902439025,0.2709251101321586,0.0
YGRITTE,0.10569105691056911,0.30673316708229426,0.003803681396124294
