Name,Degree,Closeness,Betweenness
TRYSTANE,0.015625,0.3133680555555556,0.0
TYRION,0.2578125,0.47667253521126757,0.14108037444122806
TYWIN,0.1953125,0.42660189075630256,0.06464758652813404
VARYS,0.109375,0.3981617647058824,0.010808942520044624
VISENYA,0.015625,0.2917564655172414,0.0
WINTERFELL_SHEPHERD,0.0234375,0.28440126050420167,0.0
XARO,0.0703125,0.07766544117647059,0.0004921259842519684
YARA,0.0390625,0.3407088926174497,0.0014656576950499182
YGRITTE,0.03125,0.2488511029411765,0.0
YOREN,0.046875,0.29514898255813954,0.00013738517060367454
