#  i    Total    Potential    Kinetic    Temperature   Pressure
2624  -0.130394   -2.38039       2.25        1.5   0.318828
2625  -0.128898    -2.3789       2.25        1.5   0.321703
2626  -0.127287   -2.37729       2.25        1.5   0.325032
2627  -0.125568   -2.37557       2.25        1.5   0.328336
2628  -0.123749   -2.37375       2.25        1.5   0.332218
2629  -0.121842   -2.37184       2.25        1.5   0.336116
2630  -0.119855   -2.36985       2.25        1.5   0.340319
2631  -0.117802    -2.3678       2.25        1.5   0.344531
2632  -0.115699    -2.3657       2.25        1.5   0.348955
2633  -0.113561   -2.36356       2.25        1.5   0.353327
2634  -0.111408   -2.36141       2.25        1.5   0.357732
2635  -0.109256   -2.35926       2.25        1.5   0.362366
2636  -0.107128   -2.35713       2.25        1.5   0.366921
2637  -0.105041   -2.35504       2.25        1.5   0.371401
2638  -0.103016   -2.35302       2.25        1.5   0.375731
2639  -0.101071   -2.35107       2.25        1.5   0.380149
2640  -0.099222   -2.34922       2.25        1.5   0.384352
2641  -0.0974826   -2.34748       2.25        1.5   0.388509
2642  -0.0958643   -2.34586       2.25        1.5   0.392444
2643  -0.0943758   -2.34438       2.25        1.5     0.3961
2644  -0.0930219   -2.34302       2.25        1.5   0.399585
2645  -0.0918042    -2.3418       2.25        1.5   0.402931
2646  -0.090721   -2.34072       2.25        1.5   0.405947
2647  -0.0897675   -2.33977       2.25        1.5   0.408679
2648  -0.0889361   -2.33894       2.25        1.5   0.411332
2649  -0.0882164   -2.33822       2.25        1.5   0.413962
2650  -0.0875963    -2.3376       2.25        1.5   0.416356
2651  -0.0870628   -2.33706       2.25        1.5   0.418691
2652  -0.0865999    -2.3366       2.25        1.5   0.420723
2653  -0.0861918   -2.33619       2.25        1.5   0.422477
2654  -0.0858228   -2.33582       2.25        1.5    0.42433
2655  -0.0854767   -2.33548       2.25        1.5    0.42619
2656  -0.0851401   -2.33514       2.25        1.5   0.428315
2657  -0.084798    -2.3348       2.25        1.5   0.430381
2658  -0.0844364   -2.33444       2.25        1.5   0.432218
2659  -0.0840439   -2.33404       2.25        1.5   0.434117
2660  -0.0836096   -2.33361       2.25        1.5   0.436211
2661  -0.0831243   -2.33312       2.25        1.5   0.438361
2662  -0.08258   -2.33258       2.25        1.5   0.440465
2663  -0.0819711   -2.33197       2.25        1.5   0.442727
2664  -0.0812922   -2.33129       2.25        1.5   0.445192
2665  -0.0805394   -2.33054       2.25        1.5    0.44783
2666  -0.079711   -2.32971       2.25        1.5   0.450449
2667  -0.078806   -2.32881       2.25        1.5    0.45336
2668  -0.0778246   -2.32782       2.25        1.5    0.45637
2669  -0.0767663   -2.32677       2.25        1.5   0.459553
2670  -0.075634   -2.32563       2.25        1.5   0.462905
2671  -0.0744304   -2.32443       2.25        1.5    0.46615
2672  -0.0731581   -2.32316       2.25        1.5   0.469705
2673  -0.0718222   -2.32182       2.25        1.5   0.473292
2674  -0.0704284   -2.32043       2.25        1.5   0.477208
2675  -0.0689824   -2.31898       2.25        1.5   0.480979
2676  -0.0674901   -2.31749       2.25        1.5   0.484862
2677  -0.0659595   -2.31596       2.25        1.5   0.488997
2678  -0.0643986    -2.3144       2.25        1.5   0.493139
2679  -0.062817   -2.31282       2.25        1.5   0.497154
2680  -0.0612211   -2.31122       2.25        1.5   0.501337
2681  -0.0596205   -2.30962       2.25        1.5   0.505594
2682  -0.0580228   -2.30802       2.25        1.5   0.509639
2683  -0.0564358   -2.30644       2.25        1.5   0.513534
2684  -0.054869   -2.30487       2.25        1.5   0.517377
2685  -0.0533304   -2.30333       2.25        1.5    0.52127
2686  -0.0518275   -2.30183       2.25        1.5    0.52516
2687  -0.0503675   -2.30037       2.25        1.5   0.529033
2688  -0.0489559   -2.29896       2.25        1.5   0.532723
2689  -0.0475975    -2.2976       2.25        1.5   0.536142
2690  -0.0462977    -2.2963       2.25        1.5    0.53959
2691  -0.0450614   -2.29506       2.25        1.5    0.54275
2692  -0.0438905   -2.29389       2.25        1.5    0.54577
2693  -0.0427863   -2.29279       2.25        1.5   0.548764
2694  -0.0417498   -2.29175       2.25        1.5   0.551614
2695  -0.0407801   -2.29078       2.25        1.5   0.554358
2696  -0.0398756   -2.28988       2.25        1.5   0.556882
2697  -0.0390342   -2.28903       2.25        1.5   0.559306
2698  -0.0382524   -2.28825       2.25        1.5   0.561558
2699  -0.0375273   -2.28753       2.25        1.5    0.56372
2700  -0.0368539   -2.28685       2.25        1.5   0.565761
2701  -0.0362287   -2.28623       2.25        1.5   0.567611
2702  -0.0356471   -2.28565       2.25        1.5   0.569471
2703  -0.0351025    -2.2851       2.25        1.5   0.571235
2704  -0.0345904   -2.28459       2.25        1.5   0.572794
2705  -0.0341068   -2.28411       2.25        1.5   0.574349
2706  -0.0336468   -2.28365       2.25        1.5    0.57579
2707  -0.0332092   -2.28321       2.25        1.5   0.577277
2708  -0.0327904   -2.28279       2.25        1.5   0.578658
2709  -0.0323893   -2.28239       2.25        1.5   0.579741
2710  -0.0320075   -2.28201       2.25        1.5   0.580951
2711  -0.0316448   -2.28164       2.25        1.5   0.582016
2712  -0.0313032    -2.2813       2.25        1.5   0.583047
2713  -0.0309867   -2.28099       2.25        1.5   0.583883
2714  -0.0307009    -2.2807       2.25        1.5   0.584552
2715  -0.0304503   -2.28045       2.25        1.5   0.585357
2716  -0.0302406   -2.28024       2.25        1.5   0.585898
2717  -0.030078   -2.28008       2.25        1.5    0.58632
2718  -0.0299691   -2.27997       2.25        1.5   0.586687
2719  -0.0299207   -2.27992       2.25        1.5   0.586987
2720  -0.0299416   -2.27994       2.25        1.5   0.587438
2721  -0.0300374   -2.28004       2.25        1.5   0.587295
2722  -0.0302123   -2.28021       2.25        1.5   0.586935
2723  -0.0304708   -2.28047       2.25        1.5   0.586582
2724  -0.030817   -2.28082       2.25        1.5   0.585959
2725  -0.0312546   -2.28125       2.25        1.5   0.585328
2726  -0.0317842   -2.28178       2.25        1.5   0.584341
2727  -0.0324067   -2.28241       2.25        1.5   0.583073
2728  -0.0331228   -2.28312       2.25        1.5   0.581756
2729  -0.03393   -2.28393       2.25        1.5   0.579966
2730  -0.034827   -2.28483       2.25        1.5   0.578249
2731  -0.0358109   -2.28581       2.25        1.5   0.576454
2732  -0.0368781   -2.28688       2.25        1.5   0.574085
2733  -0.0380253   -2.28803       2.25        1.5   0.571689
2734  -0.0392493   -2.28925       2.25        1.5   0.569196
2735  -0.0405453   -2.29055       2.25        1.5   0.566498
2736  -0.0419084   -2.29191       2.25        1.5   0.563603
2737  -0.0433343   -2.29333       2.25        1.5   0.560482
2738  -0.0448184   -2.29482       2.25        1.5   0.557297
2739  -0.0463572   -2.29636       2.25        1.5   0.553941
2740  -0.0479459   -2.29795       2.25        1.5   0.550384
2741  -0.0495791   -2.29958       2.25        1.5   0.547022
2742  -0.0512521   -2.30125       2.25        1.5   0.543363
2743  -0.05296   -2.30296       2.25        1.5    0.53957
2744  -0.0546991    -2.3047       2.25        1.5   0.535768
2745  -0.0564644   -2.30646       2.25        1.5   0.532005
2746  -0.0582518   -2.30825       2.25        1.5   0.527941
2747  -0.0600573   -2.31006       2.25        1.5   0.523741
2748  -0.0618758   -2.31188       2.25        1.5   0.519452
2749  -0.0637036    -2.3137       2.25        1.5   0.515277
2750  -0.0655378   -2.31554       2.25        1.5   0.511067
2751  -0.0673741   -2.31737       2.25        1.5   0.506909
2752  -0.0692072   -2.31921       2.25        1.5   0.502851
2753  -0.0710348   -2.32103       2.25        1.5   0.498591
2754  -0.072853   -2.32285       2.25        1.5    0.49433
2755  -0.0746568   -2.32466       2.25        1.5   0.490348
2756  -0.0764416   -2.32644       2.25        1.5   0.486076
2757  -0.0782041    -2.3282       2.25        1.5    0.48179
2758  -0.0799393   -2.32994       2.25        1.5   0.477696
2759  -0.0816405   -2.33164       2.25        1.5   0.473727
2760  -0.0833045    -2.3333       2.25        1.5   0.469737
2761  -0.0849245   -2.33492       2.25        1.5   0.465777
2762  -0.0864947   -2.33649       2.25        1.5   0.461935
2763  -0.0880087   -2.33801       2.25        1.5   0.458225
2764  -0.0894592   -2.33946       2.25        1.5    0.45458
2765  -0.090841   -2.34084       2.25        1.5   0.450972
2766  -0.0921487   -2.34215       2.25        1.5   0.447683
2767  -0.0933774   -2.34338       2.25        1.5   0.444375
2768  -0.0945213   -2.34452       2.25        1.5   0.441096
2769  -0.0955774   -2.34558       2.25        1.5   0.438277
2770  -0.0965417   -2.34654       2.25        1.5   0.435461
2771  -0.0974118   -2.34741       2.25        1.5   0.432885
2772  -0.0981867   -2.34819       2.25        1.5   0.430474
2773  -0.098868   -2.34887       2.25        1.5   0.428032
2774  -0.099457   -2.34946       2.25        1.5   0.425906
2775  -0.0999549   -2.34995       2.25        1.5   0.423744
2776  -0.100368   -2.35037       2.25        1.5   0.421731
2777  -0.100702    -2.3507       2.25        1.5   0.419937
2778  -0.100959   -2.35096       2.25        1.5   0.418275
2779  -0.101147   -2.35115       2.25        1.5   0.416887
2780  -0.101274   -2.35127       2.25        1.5   0.415489
2781  -0.101349   -2.35135       2.25        1.5   0.414104
2782  -0.101381   -2.35138       2.25        1.5   0.412869
2783  -0.10138   -2.35138       2.25        1.5   0.411769
2784  -0.101356   -2.35136       2.25        1.5   0.410552
2785  -0.101322   -2.35132       2.25        1.5   0.409625
2786  -0.101287   -2.35129       2.25        1.5   0.408425
2787  -0.101263   -2.35126       2.25        1.5   0.407246
2788  -0.101259   -2.35126       2.25        1.5   0.406067
2789  -0.101288   -2.35129       2.25        1.5   0.404986
2790  -0.10136   -2.35136       2.25        1.5   0.403675
2791  -0.101482   -2.35148       2.25        1.5   0.402157
2792  -0.101665   -2.35166       2.25        1.5    0.40065
2793  -0.101917   -2.35192       2.25        1.5   0.398906
2794  -0.102246   -2.35225       2.25        1.5   0.396951
2795  -0.102659   -2.35266       2.25        1.5   0.394853
2796  -0.10316   -2.35316       2.25        1.5   0.392835
2797  -0.103755   -2.35375       2.25        1.5   0.390737
2798  -0.104443   -2.35444       2.25        1.5   0.388285
2799  -0.105226   -2.35523       2.25        1.5   0.385789
2800  -0.106102    -2.3561       2.25        1.5   0.383173
2801  -0.107069   -2.35707       2.25        1.5   0.380213
2802  -0.108122   -2.35812       2.25        1.5    0.37707
2803  -0.109257   -2.35926       2.25        1.5   0.373909
2804  -0.110468   -2.36047       2.25        1.5   0.370511
2805  -0.111746   -2.36175       2.25        1.5   0.367049
2806  -0.11308   -2.36308       2.25        1.5   0.363617
2807  -0.11446   -2.36446       2.25        1.5   0.360161
2808  -0.115874   -2.36587       2.25        1.5   0.356509
2809  -0.117307   -2.36731       2.25        1.5   0.352879
2810  -0.118748   -2.36875       2.25        1.5   0.349413
2811  -0.12018   -2.37018       2.25        1.5   0.345868
2812  -0.121591   -2.37159       2.25        1.5   0.342347
2813  -0.122964   -2.37296       2.25        1.5   0.339073
2814  -0.124284   -2.37428       2.25        1.5   0.335689
2815  -0.125533   -2.37553       2.25        1.5   0.332609
2816  -0.126699    -2.3767       2.25        1.5   0.329746
2817  -0.127766   -2.37777       2.25        1.5   0.326895
2818  -0.12872   -2.37872       2.25        1.5   0.324392
2819  -0.129545   -2.37955       2.25        1.5   0.322302
2820  -0.13023   -2.38023       2.25        1.5   0.320496
2821  -0.130762   -2.38076       2.25        1.5   0.318802
2822  -0.131127   -2.38113       2.25        1.5   0.317554
2823  -0.131314   -2.38131       2.25        1.5   0.316581
2824  -0.13131   -2.38131       2.25        1.5   0.315863
2825  -0.131107   -2.38111       2.25        1.5   0.315688
2826  -0.130696    -2.3807       2.25        1.5    0.31584
2827  -0.13007   -2.38007       2.25        1.5   0.316486
2828  -0.129223   -2.37922       2.25        1.5   0.317599
2829  -0.128147   -2.37815       2.25        1.5   0.319071
2830  -0.12684   -2.37684       2.25        1.5   0.320908
2831  -0.125301    -2.3753       2.25        1.5    0.32334
2832  -0.123532   -2.37353       2.25        1.5   0.326289
2833  -0.121537   -2.37154       2.25        1.5   0.329395
2834  -0.119324   -2.36932       2.25        1.5   0.332915
2835  -0.116902    -2.3669       2.25        1.5   0.336866
2836  -0.114288   -2.36429       2.25        1.5   0.341221
2837   -0.1115    -2.3615       2.25        1.5   0.345944
2838  -0.108563   -2.35856       2.25        1.5   0.350874
2839  -0.105507   -2.35551       2.25        1.5   0.356189
2840  -0.102364   -2.35236       2.25        1.5   0.361637
2841  -0.0991716   -2.34917       2.25        1.5   0.367033
2842  -0.0959733   -2.34597       2.25        1.5   0.372494
2843  -0.0928143   -2.34281       2.25        1.5   0.378018
2844  -0.0897418   -2.33974       2.25        1.5   0.383365
2845  -0.086804    -2.3368       2.25        1.5   0.388759
2846  -0.0840483   -2.33405       2.25        1.5   0.393653
2847  -0.0815178   -2.33152       2.25        1.5   0.398126
2848  -0.0792516   -2.32925       2.25        1.5   0.402226
2849  -0.0772801   -2.32728       2.25        1.5   0.405665
2850  -0.0756259   -2.32563       2.25        1.5   0.408558
2851  -0.0743012    -2.3243       2.25        1.5   0.410959
2852  -0.0733079   -2.32331       2.25        1.5    0.41271
2853  -0.0726388   -2.32264       2.25        1.5   0.414016
2854  -0.072277   -2.32228       2.25        1.5   0.414827
2855  -0.0721964    -2.3222       2.25        1.5   0.415112
2856  -0.0723649   -2.32236       2.25        1.5   0.415117
2857  -0.0727446   -2.32274       2.25        1.5   0.414599
2858  -0.0732956    -2.3233       2.25        1.5   0.413935
2859  -0.0739771   -2.32398       2.25        1.5   0.412886
2860  -0.0747499   -2.32475       2.25        1.5   0.411637
2861  -0.0755761   -2.32558       2.25        1.5   0.410137
2862  -0.076422   -2.32642       2.25        1.5    0.40864
2863  -0.0772572   -2.32726       2.25        1.5   0.407237
2864  -0.0780563   -2.32806       2.25        1.5    0.40605
2865  -0.0787989    -2.3288       2.25        1.5    0.40469
2866  -0.0794686   -2.32947       2.25        1.5   0.403536
2867  -0.0800517   -2.33005       2.25        1.5   0.402573
2868  -0.0805408   -2.33054       2.25        1.5   0.401814
2869  -0.0809314   -2.33093       2.25        1.5   0.401349
2870  -0.0812198   -2.33122       2.25        1.5   0.400989
2871  -0.0814054   -2.33141       2.25        1.5   0.400775
2872  -0.0814893   -2.33149       2.25        1.5   0.400862
2873  -0.081475   -2.33147       2.25        1.5   0.400936
2874  -0.0813655   -2.33137       2.25        1.5   0.401263
2875  -0.0811644   -2.33116       2.25        1.5    0.40176
2876  -0.0808749   -2.33087       2.25        1.5   0.402346
2877  -0.0804996    -2.3305       2.25        1.5   0.403364
2878  -0.0800399   -2.33004       2.25        1.5   0.404422
2879  -0.0794997    -2.3295       2.25        1.5   0.405439
2880  -0.0788804   -2.32888       2.25        1.5   0.406644
2881  -0.0781835   -2.32818       2.25        1.5   0.407879
2882  -0.0774108   -2.32741       2.25        1.5    0.40945
2883  -0.0765615   -2.32656       2.25        1.5   0.411164
2884  -0.0756378   -2.32564       2.25        1.5   0.413173
2885  -0.0746388   -2.32464       2.25        1.5   0.415205
2886  -0.0735649   -2.32356       2.25        1.5   0.417259
2887  -0.0724172   -2.32242       2.25        1.5   0.419526
2888  -0.071197    -2.3212       2.25        1.5   0.421926
2889  -0.0699045    -2.3199       2.25        1.5   0.424534
2890  -0.0685422   -2.31854       2.25        1.5   0.427229
2891  -0.0671124   -2.31711       2.25        1.5   0.430045
2892  -0.0656175   -2.31562       2.25        1.5   0.432938
2893  -0.0640624   -2.31406       2.25        1.5   0.436132
2894  -0.0624505   -2.31245       2.25        1.5   0.439231
2895  -0.0607863   -2.31079       2.25        1.5   0.442382
2896  -0.0590742   -2.30907       2.25        1.5   0.445497
2897  -0.0573208   -2.30732       2.25        1.5   0.448797
2898  -0.0555322   -2.30553       2.25        1.5   0.452386
2899  -0.0537162   -2.30372       2.25        1.5   0.456017
2900  -0.051879   -2.30188       2.25        1.5   0.459446
2901  -0.0500279   -2.30003       2.25        1.5   0.463085
2902  -0.0481699   -2.29817       2.25        1.5   0.466648
2903  -0.0463136   -2.29631       2.25        1.5   0.470159
2904  -0.044466   -2.29447       2.25        1.5   0.473681
2905  -0.0426366   -2.29264       2.25        1.5    0.47712
2906  -0.0408321   -2.29083       2.25        1.5   0.480385
2907  -0.03906   -2.28906       2.25        1.5   0.483693
2908  -0.0373286   -2.28733       2.25        1.5   0.486875
2909  -0.0356463   -2.28565       2.25        1.5   0.489876
2910  -0.0340211   -2.28402       2.25        1.5   0.492719
2911  -0.0324594   -2.28246       2.25        1.5   0.495392
2912  -0.0309704   -2.28097       2.25        1.5   0.498149
2913  -0.0295619   -2.27956       2.25        1.5   0.500665
2914  -0.028242   -2.27824       2.25        1.5   0.503237
2915  -0.0270199   -2.27702       2.25        1.5   0.505228
2916  -0.0259018    -2.2759       2.25        1.5   0.507206
2917  -0.0248955    -2.2749       2.25        1.5   0.508888
2918  -0.024008   -2.27401       2.25        1.5   0.510608
2919  -0.023245   -2.27324       2.25        1.5   0.511891
2920  -0.0226117   -2.27261       2.25        1.5   0.512958
2921  -0.0221141   -2.27211       2.25        1.5   0.513646
2922  -0.0217569   -2.27176       2.25        1.5   0.514101
2923  -0.0215437   -2.27154       2.25        1.5   0.514317
2924  -0.0214775   -2.27148       2.25        1.5   0.514096
2925  -0.0215581   -2.27156       2.25        1.5   0.513593
2926  -0.0217855   -2.27179       2.25        1.5      0.513
2927  -0.0221589   -2.27216       2.25        1.5   0.511857
2928  -0.0226759   -2.27268       2.25        1.5   0.510477
2929  -0.0233329   -2.27333       2.25        1.5   0.509061
2930  -0.0241246   -2.27412       2.25        1.5   0.507349
2931  -0.025046   -2.27505       2.25        1.5   0.505468
2932  -0.0260885   -2.27609       2.25        1.5    0.50316
2933  -0.0272437   -2.27724       2.25        1.5   0.500791
2934  -0.0285022    -2.2785       2.25        1.5   0.498029
2935  -0.0298545   -2.27985       2.25        1.5   0.495278
2936  -0.0312911   -2.28129       2.25        1.5   0.492171
2937  -0.0328019    -2.2828       2.25        1.5   0.489113
2938  -0.0343762   -2.28438       2.25        1.5   0.486008
2939  -0.0360043     -2.286       2.25        1.5    0.48272
2940  -0.0376761   -2.28768       2.25        1.5    0.47919
2941  -0.0393833   -2.28938       2.25        1.5   0.475551
2942  -0.041118   -2.29112       2.25        1.5   0.472011
2943  -0.0428727   -2.29287       2.25        1.5   0.468313
2944  -0.0446422   -2.29464       2.25        1.5   0.464508
2945  -0.0464234   -2.29642       2.25        1.5   0.460833
2946  -0.0482157   -2.29822       2.25        1.5     0.4571
2947  -0.0500185   -2.30002       2.25        1.5   0.453348
2948  -0.0518349   -2.30183       2.25        1.5   0.449729
2949  -0.0536703   -2.30367       2.25        1.5   0.446157
2950  -0.0555323   -2.30553       2.25        1.5    0.44239
2951  -0.0574293   -2.30743       2.25        1.5    0.43853
2952  -0.0593735   -2.30937       2.25        1.5   0.434675
2953  -0.0613762   -2.31138       2.25        1.5   0.430575
2954  -0.0634504   -2.31345       2.25        1.5    0.42617
2955  -0.0656075   -2.31561       2.25        1.5   0.421792
2956  -0.0678583   -2.31786       2.25        1.5   0.417462
2957  -0.0702124   -2.32021       2.25        1.5    0.41282
2958  -0.0726756   -2.32268       2.25        1.5   0.408011
2959  -0.07525   -2.32525       2.25        1.5   0.403307
2960  -0.0779325   -2.32793       2.25        1.5   0.398251
2961  -0.0807149   -2.33071       2.25        1.5   0.392975
2962  -0.0835851   -2.33359       2.25        1.5   0.387656
2963  -0.086525   -2.33653       2.25        1.5   0.382097
2964  -0.0895134   -2.33951       2.25        1.5   0.376528
2965  -0.0925251   -2.34253       2.25        1.5   0.370919
2966  -0.0955324   -2.34553       2.25        1.5   0.365629
2967  -0.0985052   -2.34851       2.25        1.5   0.360169
2968  -0.101414   -2.35141       2.25        1.5   0.355017
2969  -0.10423   -2.35423       2.25        1.5   0.349958
2970  -0.106925   -2.35692       2.25        1.5   0.345272
2971  -0.109473   -2.35947       2.25        1.5   0.341046
2972  -0.111849   -2.36185       2.25        1.5   0.337091
2973  -0.114032   -2.36403       2.25        1.5   0.333409
2974  -0.116003     -2.366       2.25        1.5   0.330227
2975  -0.117747   -2.36775       2.25        1.5   0.327533
2976  -0.11925   -2.36925       2.25        1.5   0.325273
2977  -0.120505    -2.3705       2.25        1.5   0.323658
2978  -0.121504    -2.3715       2.25        1.5   0.322313
2979  -0.122244   -2.37224       2.25        1.5   0.321595
2980  -0.122724   -2.37272       2.25        1.5   0.321195
2981  -0.122943   -2.37294       2.25        1.5   0.321502
2982  -0.122902    -2.3729       2.25        1.5   0.322475
2983  -0.122608   -2.37261       2.25        1.5   0.323794
2984  -0.122066   -2.37207       2.25        1.5   0.325642
2985  -0.121284   -2.37128       2.25        1.5   0.327968
2986  -0.120268   -2.37027       2.25        1.5   0.330757
2987  -0.119029   -2.36903       2.25        1.5   0.333874
2988  -0.117578   -2.36758       2.25        1.5   0.337491
2989  -0.115928   -2.36593       2.25        1.5   0.341505
2990  -0.114094   -2.36409       2.25        1.5   0.345853
2991  -0.112091   -2.36209       2.25        1.5   0.350463
2992  -0.109936   -2.35994       2.25        1.5   0.355422
2993  -0.107648   -2.35765       2.25        1.5   0.360695
2994  -0.105247   -2.35525       2.25        1.5   0.366168
2995  -0.102753   -2.35275       2.25        1.5   0.371878
2996  -0.100188   -2.35019       2.25        1.5   0.377789
2997  -0.0975727   -2.34757       2.25        1.5   0.383975
2998  -0.0949291   -2.34493       2.25        1.5    0.39001
2999  -0.0949279   -2.34228    2.24735    1.49823   0.395265
3000  -0.0949263   -2.33964    2.24471    1.49647   0.400719
3001  -0.0949255   -2.33703    2.24211    1.49474   0.406029
3002  -0.0949244   -2.33448    2.23955    1.49303   0.411323
3003  -0.0949242   -2.33199    2.23706    1.49137   0.416498
3004  -0.0949241   -2.32958    2.23465    1.48977   0.421609
3005  -0.0949239   -2.32725    2.23233    1.48822   0.426677
3006  -0.0949232   -2.32503     2.2301    1.48674   0.431456
3007  -0.0949232    -2.3229    2.22798    1.48532    0.43613
3008  -0.0949233   -2.32088    2.22596    1.48397   0.440771
3009  -0.0949236   -2.31896    2.22404    1.48269   0.445108
3010  -0.0949243   -2.31714    2.22221    1.48147   0.449528
3011  -0.0949246   -2.31541    2.22048    1.48032   0.453614
3012  -0.0949252   -2.31376    2.21884    1.47922   0.457721
3013  -0.0949257   -2.31219    2.21727    1.47818   0.461513
3014  -0.0949262   -2.31069    2.21576    1.47717   0.465351
3015  -0.0949267   -2.30924    2.21431    1.47621   0.469094
3016  -0.0949271   -2.30783     2.2129    1.47527   0.472832
3017  -0.0949279   -2.30646    2.21153    1.47435     0.4765
3018  -0.0949286   -2.30511    2.21018    1.47345   0.479919
3019  -0.0949289   -2.30377    2.20884    1.47256   0.483406
3020  -0.0949295   -2.30244    2.20751    1.47168   0.486506
3021  -0.0949297   -2.30112    2.20619    1.47079   0.489687
3022  -0.0949297    -2.2998    2.20487    1.46992   0.492989
3023  -0.0949294   -2.29849    2.20356    1.46904   0.496254
3024  -0.0949294   -2.29717    2.20225    1.46816   0.499631
3025  -0.0949291   -2.29587    2.20095     1.4673   0.502842
3026  -0.0949284   -2.29459    2.19966    1.46644   0.506028
3027  -0.0949278   -2.29334    2.19841    1.46561   0.508824
3028  -0.0949266   -2.29212    2.19719    1.46479   0.511756
3029  -0.094926   -2.29095    2.19603    1.46402   0.514647
3030  -0.094925   -2.28985    2.19493    1.46329   0.517399
3031  -0.0949239   -2.28883    2.19391    1.46261   0.519912
3032  -0.0949226   -2.28791    2.19299    1.46199   0.522165
3033  -0.0949218   -2.28709    2.19217    1.46145   0.524408
3034  -0.0949209   -2.28639    2.19147    1.46098   0.526156
3035  -0.0949201   -2.28583    2.19091    1.46061   0.527856
3036  -0.0949195    -2.2854    2.19049    1.46032   0.529183
3037  -0.094919   -2.28513    2.19021    1.46014   0.530161
3038  -0.0949186   -2.28502     2.1901    1.46007   0.531092
3039  -0.0949182   -2.28506    2.19015     1.4601   0.531695
3040  -0.0949182   -2.28527    2.19036    1.46024   0.531969
3041  -0.0949181   -2.28565    2.19073    1.46049   0.531834
3042  -0.094918   -2.28619    2.19127    1.46085   0.531448
3043  -0.0949185   -2.28689    2.19197    1.46131    0.53093
3044  -0.0949193   -2.28775    2.19283    1.46189   0.530056
3045  -0.0949191   -2.28875    2.19384    1.46256    0.52876
3046  -0.0949194    -2.2899    2.19498    1.46332   0.527362
3047  -0.0949202   -2.29119    2.19627    1.46418   0.525683
3048  -0.0949207   -2.29259    2.19767    1.46512    0.52378
3049  -0.0949215   -2.29411    2.19919    1.46613   0.521709
3050  -0.094922   -2.29573     2.2008     1.4672    0.51953
3051  -0.0949233   -2.29743     2.2025    1.46834   0.517147
3052  -0.0949244    -2.2992    2.20427    1.46952   0.514545
3053  -0.0949254   -2.30102     2.2061    1.47073   0.511672
3054  -0.0949264   -2.30289    2.20796    1.47198    0.50886
3055  -0.0949278   -2.30478    2.20985    1.47324   0.505942
3056  -0.0949285   -2.30668    2.21175     1.4745   0.503099
3057  -0.0949296   -2.30857    2.21364    1.47576   0.500047
3058  -0.0949306   -2.31043     2.2155      1.477   0.497159
3059  -0.0949317   -2.31226    2.21733    1.47822   0.494304
3060  -0.0949324   -2.31403     2.2191     1.4794   0.491467
3061  -0.0949334   -2.31573     2.2208    1.48053   0.488861
3062  -0.0949339   -2.31736    2.22242    1.48161   0.486272
3063  -0.0949343   -2.31889    2.22396    1.48264   0.483641
3064  -0.0949351   -2.32033     2.2254     1.4836   0.481289
3065  -0.0949353   -2.32167    2.22674    1.48449   0.478957
3066  -0.0949353    -2.3229    2.22797    1.48531   0.476768
3067  -0.0949353   -2.32402    2.22909    1.48606   0.474843
3068  -0.0949352   -2.32504     2.2301    1.48673   0.473029
3069  -0.0949355   -2.32594      2.231    1.48734   0.471246
3070  -0.0949353   -2.32674    2.23181    1.48787   0.469724
3071  -0.0949348   -2.32744     2.2325    1.48834   0.468382
3072  -0.0949344   -2.32804    2.23311    1.48874   0.467172
3073  -0.094934   -2.32856    2.23363    1.48908   0.466087
3074  -0.0949337   -2.32899    2.23406    1.48937   0.464925
3075  -0.0949334   -2.32935    2.23441    1.48961   0.464221
3076  -0.0949332   -2.32963     2.2347     1.4898   0.463425
3077  -0.0949329   -2.32985    2.23492    1.48994   0.462763
3078  -0.0949329      -2.33    2.23507    1.49004   0.462077
3079  -0.0949332   -2.33009    2.23516     1.4901   0.461478
3080  -0.0949332   -2.33012    2.23518    1.49012   0.461158
3081  -0.0949331   -2.33009    2.23515     1.4901   0.460845
3082  -0.094933   -2.32999    2.23506    1.49004   0.460616
3083  -0.0949328   -2.32984    2.23491    1.48994   0.460393
3084  -0.0949326   -2.32963     2.2347     1.4898   0.460217
3085  -0.0949327   -2.32935    2.23442    1.48961   0.460125
3086  -0.0949324   -2.32902    2.23408    1.48939   0.460234
3087  -0.0949325   -2.32862    2.23369    1.48912   0.460427
3088  -0.0949321   -2.32816    2.23323    1.48882   0.460549
3089  -0.0949318   -2.32764    2.23271    1.48847   0.460827
3090  -0.0949318   -2.32707    2.23214    1.48809   0.461297
3091  -0.0949312   -2.32644    2.23151    1.48767   0.461721
3092  -0.0949309   -2.32576    2.23083    1.48722   0.462402
3093  -0.0949305   -2.32504    2.23011    1.48674   0.462907
3094  -0.0949299   -2.32428    2.22935    1.48623   0.463459
3095  -0.0949297   -2.32349    2.22856    1.48571   0.464127
3096  -0.0949291   -2.32267    2.22774    1.48516    0.46467
3097  -0.094929   -2.32183     2.2269     1.4846   0.465425
3098  -0.0949285   -2.32097    2.22604    1.48403   0.466113
3099  -0.0949278   -2.32011    2.22518    1.48345   0.466957
3100  -0.0949273   -2.31924    2.22431    1.48288   0.467599
3101  -0.0949269   -2.31837    2.22345     1.4823   0.468419
3102  -0.0949265   -2.31751    2.22259    1.48173   0.469137
3103  -0.0949264   -2.31667    2.22174    1.48116   0.469746
