#  i    Total    Potential    Kinetic    Temperature   Pressure
3105  0.0742919   -2.26218    2.33647    1.55765   0.442091
3106  0.0722621   -2.25981    2.33207    1.55472   0.445614
3107  0.067867   -2.25728    2.32515     1.5501   0.448689
3108  0.0537745   -2.25459    2.30836    1.53891    0.44935
3109  0.0253801   -2.25174    2.27712    1.51808   0.446537
3110  0.0216873   -2.24877    2.27046    1.51364    0.45046
3111  0.0141649   -2.24567    2.25984    1.50656   0.453629
3112  0.0289767   -2.24245    2.27143    1.51428   0.462687
3113  0.0165233    -2.2391    2.25563    1.50375   0.464607
3114  -0.0242813   -2.23567    2.21139    1.47426   0.459197
3115  -0.0247688   -2.23219    2.20742    1.47162   0.464536
3116  -0.0120661   -2.22867     2.2166    1.47773   0.473589
3117  -0.023119   -2.22511    2.20199    1.46799   0.476254
3118  -0.00631451   -2.22155    2.21524    1.47682   0.486336
3119  0.00704538   -2.21801    2.22506    1.48337   0.495478
3120  0.0159345   -2.21452    2.23045    1.48697   0.503238
3121  -0.0159923   -2.21111    2.19512    1.46341   0.500023
3122  -0.029826   -2.20786    2.17803    1.45202   0.501351
3123  -0.0418116   -2.20479    2.16298    1.44199   0.502805
3124  -0.0640927   -2.20195    2.13786    1.42524   0.501084
3125  -0.0372648   -2.19939    2.16212    1.44142   0.511993
3126  -0.0486059    -2.1971     2.1485    1.43233    0.51221
3127  -0.0394345   -2.19515    2.15572    1.43715   0.517343
3128  -0.0577162   -2.19355    2.13584    1.42389   0.514727
3129  -0.0727922   -2.19234    2.11955    1.41303   0.512064
3130  -0.0765564   -2.19152    2.11497    1.40998   0.511879
3131  -0.121611   -2.19111     2.0695    1.37967   0.500095
3132  -0.129001   -2.19112    2.06211    1.37474   0.497683
3133  -0.139713   -2.19152    2.05181    1.36787   0.493718
3134  -0.141031   -2.19232    2.05129    1.36752   0.491576
3135  -0.132494   -2.19348    2.06099    1.37399   0.491369
3136  -0.0948084   -2.19499    2.10018    1.40012   0.498591
3137  -0.0597745   -2.19681    2.13704    1.42469   0.504334
3138  -0.0631606   -2.19891    2.13575    1.42383   0.499632
3139  -0.0438321   -2.20121    2.15738    1.43825   0.500461
3140  -0.0428324    -2.2037    2.16087    1.44058   0.496073
3141  -0.0617745   -2.20632    2.14455     1.4297   0.486161
3142  -0.0678659   -2.20902    2.14115    1.42744   0.479356
3143  -0.077715   -2.21177    2.13406    1.42271   0.471457
3144  -0.0589629   -2.21455    2.15559    1.43706   0.471111
3145  -0.0779074   -2.21733    2.13943    1.42628   0.460729
3146  -0.0780908   -2.22007    2.14198    1.42799   0.455419
3147  -0.0930205   -2.22276    2.12974    1.41983    0.44587
3148  -0.106938   -2.22537    2.11843    1.41229   0.437027
3149  -0.109955   -2.22788    2.11793    1.41195   0.431123
3150  -0.075726    -2.2303    2.15457    1.43638   0.435306
3151  -0.0744808   -2.23262    2.15814    1.43876   0.430716
3152  -0.0937596   -2.23483    2.14107    1.42738   0.420855
3153  -0.0980835   -2.23689    2.13881    1.42587   0.415097
3154  -0.115749   -2.23882    2.12307    1.41538    0.40604
3155  -0.113359   -2.24062    2.12726    1.41817   0.402447
3156  -0.0901345   -2.24228    2.15215    1.43477   0.404778
3157  -0.0621277   -2.24383     2.1817    1.45447   0.408393
3158  -0.0479613   -2.24525    2.19728    1.46486   0.408606
3159  -0.0355325   -2.24653      2.211      1.474   0.408626
3160  -0.0794699   -2.24767     2.1682    1.44547   0.393581
3161  -0.0664603   -2.24868    2.18222    1.45481   0.394103
3162  -0.0836731   -2.24956    2.16588    1.44392   0.386624
3163  -0.0730853   -2.25032    2.17723    1.45149   0.386786
3164  -0.0929859   -2.25096    2.15798    1.43865   0.378941
3165  -0.0821185    -2.2515    2.16938    1.44626    0.37955
3166  -0.10208   -2.25194    2.14986    1.43324   0.372083
3167  -0.0936007   -2.25228    2.15868    1.43912    0.37235
3168  -0.105159   -2.25253    2.14737    1.43158   0.367552
3169  -0.0914692    -2.2527    2.16123    1.44082   0.369649
3170  -0.0599194   -2.25281    2.19289    1.46192   0.376338
3171  -0.071413   -2.25284    2.18143    1.45428   0.371872
3172  -0.0303685   -2.25281    2.22244    1.48163   0.381436
3173  -0.0203196   -2.25273    2.23241    1.48827   0.382767
3174  -0.0472566   -2.25259    2.20533    1.47022   0.374231
3175  -0.0642064   -2.25242    2.18821    1.45881   0.368499
3176  -0.0655299   -2.25223     2.1867     1.4578   0.366887
3177  -0.0815392   -2.25205    2.17051      1.447   0.361089
3178  -0.0664257   -2.25187    2.18545    1.45697   0.363957
3179  -0.0820647   -2.25173    2.16967    1.44645   0.358494
3180  -0.0889068   -2.25164    2.16273    1.44182   0.355272
3181  -0.0847778   -2.25161    2.16683    1.44456   0.354917
3182  -0.0771015   -2.25166    2.17456    1.44971     0.3555
3183  -0.104972   -2.25181    2.14684    1.43122   0.346384
3184  -0.104441   -2.25206    2.14762    1.43174   0.344731
3185  -0.0934742   -2.25243    2.15896     1.4393   0.345754
3186  -0.0738675   -2.25293    2.17907    1.45271   0.348691
3187  -0.100169   -2.25357     2.1534     1.4356   0.339489
3188  -0.111822   -2.25434    2.14252    1.42835   0.333699
3189  -0.0943801   -2.25525    2.16087    1.44058   0.335588
3190  -0.0778379   -2.25629    2.17845     1.4523   0.337029
3191  -0.0673497   -2.25746    2.19011    1.46008   0.336739
3192  -0.0619057   -2.25875    2.19685    1.46456    0.33474
3193  -0.0485259   -2.26014    2.21161    1.47441   0.334829
3194  -0.0609787   -2.26162    2.20064    1.46709   0.327785
3195  -0.0107954   -2.26316    2.25237    1.50158   0.337401
3196  -0.0341681   -2.26477     2.2306    1.48707   0.327337
3197  -0.0329042    -2.2664     2.2335      1.489   0.323717
3198  -0.0177144   -2.26805    2.25033    1.50022   0.323958
3199  -0.0127665   -2.26969    2.25693    1.50462   0.321477
3200  0.000853146   -2.27132    2.27217    1.51478   0.321433
3201  -0.0150083   -2.27292    2.25791    1.50527    0.31313
3202  0.00538851   -2.27445    2.27984    1.51989   0.314881
3203  0.0202587   -2.27593    2.29619    1.53079   0.315148
3204  0.0294499   -2.27733    2.30678    1.53785    0.31423
3205  0.0105866   -2.27864    2.28923    1.52615   0.305838
3206  0.0242001   -2.27984    2.30404    1.53603   0.306298
3207  0.0219261   -2.28094    2.30287    1.53525   0.302741
3208  0.0245655   -2.28193    2.30649    1.53766   0.300891
3209  0.0382236    -2.2828    2.32102    1.54735   0.302068
3210  0.050232   -2.28355    2.33378    1.55585    0.30313
3211  0.082955   -2.28417    2.36713    1.57808     0.3097
3212  0.0958174   -2.28467    2.38049    1.58699   0.311308
3213  0.116524   -2.28504    2.40156    1.60104   0.315317
3214  0.102288   -2.28528    2.38756    1.59171   0.310282
3215  0.104788   -2.28538    2.39017    1.59345   0.309756
3216  0.115397   -2.28536    2.40076    1.60051   0.311812
3217  0.115239   -2.28523    2.40047    1.60031   0.310985
3218  0.142917   -2.28497    2.42789    1.61859   0.317833
3219  0.145773   -2.28461    2.43038    1.62025    0.31819
3220  0.152784   -2.28414    2.43692    1.62462   0.319929
3221  0.161966   -2.28358    2.44554    1.63036   0.322433
3222  0.156497   -2.28293    2.43942    1.62628   0.321124
3223  0.162555    -2.2822    2.44476    1.62984   0.323198
3224  0.182122   -2.28141    2.46354    1.64236   0.329166
3225  0.188774   -2.28057    2.46934    1.64623   0.331619
3226  0.185044   -2.27968    2.46473    1.64315   0.331563
3227  0.165651   -2.27877    2.44442    1.62962   0.327295
3228  0.170085   -2.27785    2.44794    1.63196   0.329434
3229  0.171624   -2.27694    2.44856    1.63238   0.330911
3230  0.176928   -2.27604    2.45297    1.63531   0.333368
3231  0.174594   -2.27517    2.44977    1.63318   0.333976
3232  0.175153   -2.27435     2.4495      1.633   0.335021
3233  0.180322   -2.27357    2.45389    1.63593   0.337371
3234  0.199451   -2.27286    2.47231     1.6482   0.343584
3235  0.218182    -2.2722    2.49039    1.66026   0.349438
3236  0.194173   -2.27162    2.46579    1.64386   0.343563
3237  0.188797   -2.27111    2.45991    1.63994   0.342778
3238  0.172851   -2.27067    2.44352    1.62901   0.339178
3239  0.193941    -2.2703    2.46425    1.64283   0.345301
3240  0.195563   -2.27001    2.46557    1.64371   0.346092
3241  0.164352   -2.26976    2.43412    1.62274    0.33823
3242   0.19922   -2.26958     2.4688    1.64586   0.347866
3243  0.206959   -2.26942    2.47638    1.65092   0.350363
3244  0.245024   -2.26929    2.51432    1.67621   0.360985
3245  0.234104   -2.26917    2.50327    1.66885   0.358382
3246  0.242126   -2.26903    2.51115     1.6741   0.361038
3247  0.275849   -2.26886    2.54471    1.69647   0.370588
3248  0.265525   -2.26864    2.53417    1.68944   0.368465
3249  0.240678   -2.26836    2.50904    1.67269   0.362721
3250  0.244499     -2.268    2.51249      1.675   0.364617
3251  0.222903   -2.26754    2.49044    1.66029   0.360103
3252  0.241801   -2.26698    2.50878    1.67252   0.366419
3253   0.24348   -2.26629    2.50977    1.67318     0.3684
3254  0.229339   -2.26547    2.49481     1.6632   0.366279
3255  0.237092    -2.2645    2.50159    1.66773   0.370473
3256  0.217494   -2.26338    2.48087    1.65391   0.367483
3257  0.195798   -2.26209    2.45789    1.63859   0.364158
3258  0.163249   -2.26065     2.4239    1.61593   0.358202
3259  0.158908   -2.25904    2.41795    1.61197   0.360174
3260  0.166884   -2.25727    2.42416    1.61611   0.365618
3261    0.1534   -2.25533    2.40873    1.60582    0.36577
3262  0.152793   -2.25323    2.40602    1.60401   0.369456
3263  0.153466   -2.25096    2.40442    1.60295   0.373742
3264  0.157249   -2.24852    2.40577    1.60385   0.379027
3265  0.143226   -2.24594    2.38916    1.59278     0.3798
3266  0.123912   -2.24322    2.36713    1.57809   0.379324
3267  0.129115   -2.24039    2.36951    1.57967    0.38574
3268  0.0988366   -2.23746     2.3363    1.55753   0.382966
3269  0.101194   -2.23447    2.33566    1.55711   0.388895
3270  0.0802012   -2.23142    2.31162    1.54108   0.388357
3271  0.0772973   -2.22837    2.30567    1.53711   0.392871
3272  0.0958903   -2.22533    2.32122    1.54748   0.402809
3273  0.0773152   -2.22232    2.29964    1.53309   0.402891
3274  0.0511256    -2.2194    2.27053    1.51369   0.400746
3275  0.0260967   -2.21662    2.24272    1.49515   0.398761
3276  0.0225911   -2.21402    2.23661    1.49107    0.40207
3277  0.0366127   -2.21161    2.24822    1.49881   0.409879
3278  0.0890647   -2.20943    2.29849    1.53233   0.427649
3279  0.072621   -2.20749    2.28011    1.52007    0.42671
3280  0.0823213   -2.20584    2.28816    1.52544   0.432043
3281  0.0890161    -2.2045    2.29351    1.52901    0.43616
3282  0.0857853   -2.20349    2.28927    1.52618   0.437301
3283  0.0918797   -2.20283    2.29471    1.52981   0.440184
3284  0.0972477   -2.20253    2.29978    1.53318   0.442425
3285  0.122582   -2.20259    2.32517    1.55011   0.449304
3286   0.15269   -2.20301     2.3557    1.57047   0.457045
3287  0.150973   -2.20379    2.35477    1.56984   0.455591
3288  0.152486   -2.20491    2.35739     1.5716   0.454627
3289  0.160016   -2.20634    2.36636    1.57757   0.454727
3290  0.144585   -2.20808    2.35266    1.56844   0.448424
3291  0.158782   -2.21009    2.36887    1.57925   0.449518
3292  0.158383   -2.21236    2.37074    1.58049   0.446005
3293  0.154129   -2.21485    2.36898    1.57932   0.441347
3294  0.137104   -2.21753    2.35463    1.56976   0.432866
3295  0.0990707   -2.22037    2.31944    1.54629   0.418651
3296  0.116857   -2.22332    2.34018    1.56012   0.419172
3297  0.119761    -2.2264    2.34616    1.56411   0.415374
3298  0.129649   -2.22956    2.35921     1.5728   0.413345
3299  0.140204   -2.23278    2.37298    1.58199   0.411365
3300  0.141599   -2.23602    2.37762    1.58508   0.406979
3301  0.129207   -2.23926    2.36847    1.57898   0.398814
3302  0.131798   -2.24246    2.37426    1.58284   0.394789
3303  0.161657    -2.2456    2.40726    1.60484   0.397973
3304  0.117857   -2.24868    2.36654    1.57769   0.381704
3305  0.120416   -2.25163    2.37205    1.58136   0.378126
3306  0.133393   -2.25446    2.38785     1.5919   0.377485
3307  0.164619   -2.25715    2.42177    1.61451   0.381933
3308  0.173469   -2.25969    2.43316    1.62211    0.38078
3309  0.148774   -2.26206    2.41083    1.60722   0.370828
3310  0.140855   -2.26421    2.40507    1.60338   0.365888
3311  0.115329   -2.26616    2.38149    1.58766   0.356174
3312  0.115013   -2.26788    2.38289     1.5886   0.353939
3313  0.0939471   -2.26938    2.36333    1.57555   0.346498
3314  0.091629   -2.27065    2.36228    1.57485     0.3444
3315  0.073052   -2.27169    2.34474    1.56316   0.338308
3316  0.0707774    -2.2725    2.34327    1.56218   0.336872
3317  0.0592193   -2.27307    2.33229    1.55486   0.333382
3318  0.0518988   -2.27342    2.32532    1.55021    0.33152
3319  0.0492015   -2.27354    2.32274    1.54849   0.331228
3320  0.0531779   -2.27344    2.32661    1.55108   0.333085
3321  0.0620009   -2.27312    2.33512    1.55674   0.336639
3322  0.045946   -2.27258    2.31853    1.54569   0.333763
3323  0.0257023   -2.27185    2.29755     1.5317   0.330149
3324  0.014886   -2.27093    2.28581    1.52388   0.329285
3325  0.0150595   -2.26983    2.28489    1.52326   0.331727
3326  0.00976984   -2.26857    2.27834    1.51889   0.333033
3327  0.0230128   -2.26716    2.29017    1.52678   0.339501
3328  -0.00132111    -2.2656    2.26428    1.50952   0.336126
3329  -0.0208911   -2.26392    2.24303    1.49535    0.33438
3330  -0.0168146   -2.26214    2.24533    1.49689   0.339077
3331  0.0098684   -2.26027    2.27014    1.51343   0.350051
3332  0.0409687   -2.25831    2.29928    1.53285   0.362493
3333  0.043994   -2.25625    2.30025     1.5335    0.36754
3334  0.040149   -2.25413    2.29428    1.52952   0.370808
3335  0.0476698   -2.25195    2.29962    1.53308   0.377211
3336  0.0513204   -2.24973    2.30105    1.53404     0.3826
3337  0.0364666   -2.24748    2.28394    1.52263   0.383211
3338  0.0100698    -2.2452    2.25527    1.50351   0.380746
3339  -0.00107797   -2.24293    2.24185    1.49457   0.382241
3340  -0.0143453   -2.24066    2.22631    1.48421   0.383291
3341  -0.0161343    -2.2384    2.22227    1.48151   0.387389
3342  -0.0150847   -2.23616    2.22108    1.48072   0.392155
3343  -0.0472779   -2.23393    2.18666    1.45777   0.388195
3344  -0.0685683   -2.23174    2.16318    1.44212   0.387159
3345  -0.104824   -2.22959    2.12477    1.41651   0.381913
3346  -0.132848   -2.22749    2.09464    1.39643    0.37877
3347  -0.178117   -2.22544    2.04733    1.36488   0.371162
3348  -0.165296   -2.22347    2.05817    1.37211    0.37876
3349  -0.185998   -2.22153    2.03553    1.35702    0.37726
3350  -0.147356   -2.21966     2.0723    1.38153   0.391667
3351  -0.14375   -2.21781    2.07406    1.38271   0.396521
3352  -0.164178     -2.216    2.05182    1.36788   0.394887
3353  -0.168449   -2.21424    2.04579    1.36386   0.397263
3354  -0.19509   -2.21253    2.01744    1.34496   0.393731
3355  -0.163758   -2.21087    2.04712    1.36474    0.40534
3356  -0.153893   -2.20926    2.05536    1.37024   0.411417
3357  -0.174764   -2.20768    2.03292    1.35528   0.409243
3358  -0.173642   -2.20617    2.03252    1.35502   0.412578
3359  -0.193012    -2.2047    2.01169    1.34113   0.410485
3360  -0.192468   -2.20331    2.01084    1.34056   0.413791
3361  -0.186713   -2.20198    2.01527    1.34351   0.417921
3362  -0.160039   -2.20073    2.04069    1.36046    0.42768
3363  -0.186882   -2.19953    2.01265    1.34177   0.422958
3364  -0.204246   -2.19842    1.99418    1.32945   0.420668
3365  -0.195696   -2.19741    2.00171    1.33447   0.425065
3366  -0.17134   -2.19648    2.02514    1.35009   0.433651
3367  -0.164425   -2.19564    2.03122    1.35415   0.437218
3368  -0.120798    -2.1949     2.0741    1.38274   0.450662
3369  -0.131951   -2.19424    2.06229    1.37486   0.448943
3370  -0.0903626   -2.19368    2.10332    1.40221   0.461294
3371  -0.0703154   -2.19321     2.1229    1.41526   0.467615
3372  -0.0768749   -2.19282    2.11595    1.41063   0.466671
3373  -0.0920043   -2.19253    2.10052    1.40035   0.463456
3374  -0.104292   -2.19233    2.08804    1.39202   0.460617
3375  -0.0677637   -2.19223    2.12447    1.41631   0.470791
3376  -0.0884265   -2.19224    2.10381    1.40254   0.465478
3377  -0.0871135   -2.19235    2.10523    1.40349   0.465555
3378  -0.0781211   -2.19257    2.11445    1.40963   0.467626
3379  -0.0269274    -2.1929    2.16598    1.44398   0.480814
3380  -0.0290493   -2.19335     2.1643    1.44287   0.479454
3381  0.00146017   -2.19391    2.19537    1.46358   0.486593
3382  0.00152364   -2.19458    2.19611    1.46407   0.485247
3383  0.00500623   -2.19537    2.20038    1.46692    0.48476
3384  -0.0221489   -2.19628    2.17413    1.44942   0.476005
3385  0.0303748   -2.19731    2.22768    1.48512     0.4879
3386  0.0457755   -2.19848    2.24426    1.49617   0.489843
3387  0.0588334   -2.19978    2.25861    1.50574    0.49098
3388  0.0478563    -2.2012    2.24906    1.49937   0.485685
3389  0.0728815   -2.20275    2.27563    1.51709   0.489558
3390  0.0420052   -2.20442    2.24643    1.49762   0.478385
3391  0.0401437    -2.2062    2.24634    1.49756   0.474697
3392  0.0551795   -2.20809    2.26327    1.50885   0.475326
3393  0.050675   -2.21009    2.26077    1.50718   0.470827
3394  0.0973017   -2.21219    2.30949    1.53966   0.479731
3395  0.104767   -2.21439    2.31916    1.54611   0.478023
3396  0.131621   -2.21666    2.34828    1.56552   0.481265
3397  0.121731   -2.21898    2.34071    1.56047   0.474578
3398  0.0960515   -2.22132    2.31737    1.54491    0.46357
3399  0.126654   -2.22366    2.35032    1.56688   0.467842
3400  0.129994   -2.22602    2.35601    1.57067   0.464669
3401  0.131266   -2.22835    2.35962    1.57308    0.46125
3402  0.111808   -2.23064    2.34245    1.56163   0.452174
3403  0.113683   -2.23288    2.34656    1.56437   0.448928
3404  0.135143   -2.23504    2.37019    1.58012   0.451047
3405  0.119237   -2.23714    2.35638    1.57092   0.443202
3406  0.125886   -2.23913    2.36502    1.57668    0.44146
3407  0.0946255   -2.24103    2.33565     1.5571   0.429967
3408    0.1043    -2.2428     2.3471    1.56473   0.429512
3409  0.0925528   -2.24446    2.33701    1.55801   0.423529
3410  0.0821293     -2.246    2.32812    1.55208   0.418261
3411  0.066168    -2.2474    2.31357    1.54238   0.411651
3412  0.0219304   -2.24867     2.2706    1.51374   0.397796
3413  0.0429404   -2.24981    2.29275     1.5285    0.40141
3414  0.0246678   -2.25083     2.2755      1.517   0.394631
3415  0.0144766   -2.25171    2.26619    1.51079    0.39038
3416  0.032203   -2.25247    2.28467    1.52311   0.393827
3417  -0.00199101    -2.2531     2.2511    1.50074   0.383602
3418  0.0367264   -2.25359    2.29031    1.52688   0.393162
3419  -0.00242084   -2.25395    2.25153    1.50102   0.382174
3420   -0.0273   -2.25418    2.22688    1.48458   0.374912
3421  -0.0458391   -2.25427    2.20843    1.47229   0.369754
3422  -0.0231298   -2.25424    2.23111     1.4874   0.375691
3423  -0.0335703   -2.25407     2.2205    1.48033   0.373122
3424  -0.0529307   -2.25377    2.20083    1.46722   0.368318
3425  -0.0332786   -2.25333    2.22005    1.48003   0.374291
3426  -0.0271692   -2.25275    2.22558    1.48372   0.376762
3427  -0.044819   -2.25204    2.20722    1.47148   0.372819
3428  -0.0437988   -2.25118    2.20738    1.47159   0.374427
3429  -0.0201808   -2.25018       2.23    1.48667   0.382055
3430  0.000484822   -2.24904    2.24952    1.49968   0.389288
3431  0.012863   -2.24774     2.2606    1.50707   0.394712
3432  0.0267911   -2.24628    2.27308    1.51538   0.400524
3433  0.042712   -2.24468    2.28739    1.52493   0.407269
3434  0.046751   -2.24291    2.28966    1.52644    0.41109
3435  0.041172     -2.241    2.28217    1.52145   0.412734
3436  0.0270551   -2.23896    2.26601    1.51067   0.412234
3437  0.0399502   -2.23679    2.27674    1.51783   0.419158
3438  0.0128574   -2.23451    2.24737    1.49825   0.415407
3439  0.0265817   -2.23215    2.25873    1.50582   0.422702
3440  0.034797    -2.2297     2.2645    1.50967   0.428695
3441  0.0122916   -2.22719    2.23948    1.49299   0.426631
3442  0.0291046   -2.22465    2.25375     1.5025    0.43505
3443  0.0541105   -2.22208    2.27619    1.51746   0.445727
3444  0.0610216   -2.21949    2.28051    1.52034   0.451708
3445  0.0470535   -2.21692    2.26397    1.50932   0.451973
3446  0.0629298    -2.2144    2.27733    1.51822   0.459949
3447  0.0403497   -2.21195     2.2523    1.50153   0.457876
3448  0.0804033    -2.2096       2.29    1.52667    0.47206
3449  0.0694991   -2.20734    2.27684    1.51789   0.472498
3450  0.0646819   -2.20522     2.2699    1.51327    0.47441
3451  0.088012   -2.20326    2.29127    1.52752   0.483534
3452  0.0883356   -2.20146     2.2898    1.52653     0.4863
3453  0.0627407   -2.19984    2.26258    1.50839   0.481859
3454  0.0916992   -2.19843    2.29013    1.52675   0.491517
3455  0.0922177   -2.19722    2.28944    1.52629   0.493424
3456  0.061109   -2.19621    2.25732    1.50488    0.48652
3457  0.0522025   -2.19543    2.24763    1.49842    0.48518
3458  0.0374911   -2.19486    2.23236    1.48824   0.481817
3459  0.0286839   -2.19452     2.2232    1.48214   0.479785
3460  0.0448779   -2.19439    2.23927    1.49284    0.48395
3461  0.0685501   -2.19447    2.26302    1.50868   0.490074
3462  0.0439842   -2.19474    2.23872    1.49248   0.482894
3463  0.0558826   -2.19519    2.25108    1.50072   0.485098
3464  0.0128893   -2.19582    2.20871    1.47248   0.472253
3465  0.0227625   -2.19661    2.21937    1.47958   0.473242
3466  0.00643575   -2.19756    2.20399    1.46933   0.467132
3467  0.0106158   -2.19864    2.20925    1.47284   0.466253
3468  0.0064343   -2.19985    2.20629    1.47086   0.462761
3469  0.0342976   -2.20118    2.23548    1.49032   0.467649
3470  -0.00075507   -2.20263    2.20187    1.46791   0.455754
3471  0.022768   -2.20415    2.22692    1.48461   0.459221
3472  0.0152791   -2.20577    2.22105     1.4807    0.45437
3473  0.0109307   -2.20746    2.21839    1.47892   0.450157
3474  0.0253085    -2.2092    2.23451    1.48967   0.450753
3475  0.0406115     -2.211    2.25161    1.50108   0.451493
3476  0.0587672   -2.21285    2.27161    1.51441   0.453145
3477  0.0236674   -2.21472    2.23839    1.49226    0.44038
3478  -0.0172704    -2.2166    2.19933    1.46622    0.42586
3479  0.0066796   -2.21848    2.22516    1.48344   0.428682
3480  0.0167332   -2.22037     2.2371     1.4914   0.427877
3481  0.0168464   -2.22226    2.23911    1.49274   0.424378
3482  0.0600799   -2.22413    2.28421    1.52281   0.432246
3483  0.0625978   -2.22599    2.28859    1.52573   0.429465
3484  0.0809799   -2.22781    2.30879    1.53919   0.430946
3485  0.088353   -2.22957    2.31792    1.54528   0.429804
3486  0.0573079   -2.23127    2.28858    1.52572   0.418331
3487  0.0475466   -2.23288    2.28042    1.52028   0.412794
3488  0.0482805    -2.2344    2.28268    1.52179   0.410072
3489  0.0501081   -2.23585    2.28596    1.52397   0.407697
3490  0.0440937    -2.2372     2.2813    1.52086    0.40349
3491  0.0585465   -2.23846    2.29701    1.53134   0.404893
3492  0.0237009   -2.23963    2.26333    1.50889   0.393412
3493  0.0182642   -2.24069    2.25896    1.50597   0.389827
3494  0.017606   -2.24167    2.25927    1.50618   0.387775
3495  0.0307559   -2.24256    2.27332    1.51554   0.389348
3496  0.0354052   -2.24337    2.27878    1.51919   0.388741
3497  0.0344892   -2.24411     2.2786    1.51907   0.386773
3498  0.0264185   -2.24478     2.2712    1.51413   0.383166
3499  0.0519098   -2.24539     2.2973    1.53154   0.388455
3500  0.0767571   -2.24596    2.32272    1.54848   0.393533
3501  0.0753399   -2.24648    2.32182    1.54788   0.391754
3502  0.103724   -2.24697     2.3507    1.56713   0.398063
3503  0.113579   -2.24745    2.36103    1.57402   0.399392
3504  0.0613297   -2.24791    2.30924    1.53949   0.384229
3505  0.0643495   -2.24838    2.31273    1.54182    0.38386
3506  0.0554714   -2.24887    2.30435    1.53623   0.380289
3507  0.0390578   -2.24941    2.28847    1.52565     0.3747
3508  0.0505538      -2.25    2.30056     1.5337   0.376371
3509  0.0363209   -2.25066    2.28698    1.52466   0.371204
3510  0.0674982    -2.2514     2.3189    1.54593   0.378009
3511  0.0502116   -2.25222    2.30243    1.53496   0.371807
3512  0.0605831   -2.25313    2.31372    1.54248   0.372636
3513  0.0388782   -2.25414    2.29302    1.52868   0.364898
3514  0.0287671   -2.25524    2.28401    1.52267    0.35994
3515  0.0272063   -2.25643    2.28364    1.52243   0.357483
3516  0.0602438   -2.25772    2.31797    1.54531   0.364161
3517  0.0556393   -2.25911    2.31475    1.54317   0.360669
3518   0.04181   -2.26059     2.3024    1.53493   0.354425
3519  0.0454595   -2.26212    2.30758    1.53839   0.352877
3520  0.0709318   -2.26373    2.33466    1.55644   0.357032
3521  0.0446694   -2.26539    2.31006    1.54004   0.347326
3522  0.0397661   -2.26708    2.30684     1.5379   0.343416
3523  0.0443456   -2.26879    2.31314    1.54209   0.341983
3524  0.0450941   -2.27052    2.31561    1.54374   0.339453
3525  0.0412401   -2.27225    2.31349    1.54233   0.335879
3526  0.0389279   -2.27396    2.31289    1.54193   0.332611
3527  0.0392465   -2.27565    2.31489    1.54326   0.330155
3528  0.00629667    -2.2773    2.28359     1.5224   0.318837
3529  0.0145808   -2.27889    2.29347    1.52898   0.318594
3530  0.00557864   -2.28043      2.286      1.524   0.314005
3531  -0.00960646    -2.2819    2.27229    1.51486    0.30763
3532  -0.0143544    -2.2833    2.26894    1.51263   0.304455
3533  -0.0155415   -2.28462    2.26908    1.51272   0.302342
3534  -0.0405429   -2.28585    2.24531    1.49687   0.293962
3535  -0.0898603     -2.287    2.19714    1.46476   0.279235
3536  -0.101032   -2.28805    2.18701    1.45801   0.274781
3537  -0.147775   -2.28901    2.14123    1.42749   0.261046
3538  -0.12616   -2.28987    2.16371    1.44247   0.265711
3539  -0.113277   -2.29065    2.17738    1.45158   0.268094
3540  -0.10084   -2.29134     2.1905    1.46033   0.270655
3541  -0.130576   -2.29192    2.16134    1.44089   0.262247
3542  -0.152585   -2.29238     2.1398    1.42653    0.25638
3543  -0.169507   -2.29273    2.12322    1.41548   0.251848
3544  -0.144539   -2.29295    2.14841    1.43228   0.258817
3545  -0.184843   -2.29305    2.10821    1.40547   0.248455
3546  -0.139225   -2.29302    2.15379    1.43586   0.261277
3547  -0.138745   -2.29283    2.15409    1.43606   0.262205
3548  -0.143624    -2.2925    2.14887    1.43258   0.261977
3549  -0.148633   -2.29199    2.14336    1.42891   0.262034
3550  -0.142402   -2.29132    2.14892    1.43261   0.265533
3551  -0.166191   -2.29047    2.12428    1.41618   0.261331
3552  -0.224964   -2.28944    2.06447    1.37632   0.248055
3553  -0.218352   -2.28825    2.06989    1.37993   0.252435
3554  -0.231686   -2.28688    2.05519    1.37013   0.251828
3555  -0.207943   -2.28533    2.07739    1.38493   0.261232
3556  -0.191559    -2.2836    2.09204    1.39469   0.269139
3557  -0.189445   -2.28168    2.09223    1.39482   0.273475
3558  -0.181161   -2.27957    2.09841    1.39894   0.279638
3559  -0.178883   -2.27727    2.09839    1.39893   0.284692
3560  -0.189174    -2.2748    2.08562    1.39042   0.286565
3561  -0.134574   -2.27216    2.13759    1.42506   0.306113
3562  -0.135367   -2.26932    2.13395    1.42264   0.311255
3563  -0.139034   -2.26632    2.12729    1.41819   0.315999
3564  -0.150166   -2.26318    2.11301    1.40867   0.318898
3565  -0.14594   -2.25991    2.11397    1.40931   0.325846
3566  -0.148359   -2.25653    2.10817    1.40545   0.331313
3567  -0.13627   -2.25305    2.11678    1.41119   0.340745
3568  -0.131714   -2.24949    2.11778    1.41185   0.348487
3569  -0.139238   -2.24587    2.10664    1.40442   0.353011
3570  -0.127997   -2.24223    2.11423    1.40949   0.362566
3571  -0.136946   -2.23857    2.10162    1.40108   0.366637
