Name,Degree,Closeness,Betweenness
ROBB_DWARF,0.04678362573099415,0.32683689421573736,0.0006949067062586152
ROBERT,0.023391812865497075,0.33343965975544926,0.00072374684843386
ROBIN,0.03508771929824561,0.3011909335382251,0.0006937372027476477
ROOSE_BOLTON,0.04093567251461988,0.31925073806372795,0.02681746512773452
RORGE,0.017543859649122806,0.28117995158253384,0.0005332242153483234
SALLADHOR,0.011695906432748537,0.2374858008330178,0.011489508083935328
SALLY,0.017543859649122806,0.28117995158253384,0.0
SAM,0.14619883040935672,0.33343965975544926,0.0727236004993753
HOUND,0.11695906432748537,0.35419019652134626,0.0515343870387271
SANSA,0.18128654970760233,0.40355166645219404,0.05351113453863404
SELWYN,0.005847953216374269,0.2705780845556514,0.0
SELYSE,0.05847953216374269,0.30908732505420855,0.0008214319906412205
SHAE,0.07017543859649122,0.33411463882378006,0.0011261784706890405
SHIREEN,0.05263157894736842,0.3085095917363502,0.0
SISSY,0.04678362573099415,0.2807017543859649,0.0019016124688257584
STANNIS,0.09941520467836257,0.3901953465223342,0.17791068164690788
STANNIS_DWARF,0.029239766081871343,0.31259968102073366,3.276164266876341e-05
STYR,0.05263157894736842,0.27371912367984635,0.008496236663712747
SYRIO_FOREL,0.017543859649122806,0.29473684210526313,0.0
TANSY,0.017543859649122806,0.2508398656215005,0.0
TERNESIO_TERYS,0.005847953216374269,0.2732659463227605,0.0
THENN_WARG,0.017543859649122806,0.21660450338444534,0.0
THEON,0.05847953216374269,0.297928937868136,0.04893603955868328
THREE_EYED_RAVEN,0.029239766081871343,0.26115922718187873,0.0
TOMMEN,0.0935672514619883,0.3776948091051427,0.018439852170737372
TOMMY,0.023391812865497075,0.281659780851446,0.0
TORMUND,0.06432748538011696,0.2746300026272002,0.00730146838874095
TYCHO,0.023391812865497075,0.3186344238975818,0.0034933367286308463
TYRION,0.2222222222222222,0.4065335753176043,0.09095759740305433
TYWIN,0.16374269005847952,0.40355166645219404,0.06842063881797897
VANCE_CORBRAY,0.023391812865497075,0.28905889943773616,0.0
VARYS,0.09941520467836257,0.36760051576602976,0.10827589172571388
VIOLA,0.011695906432748537,0.251604621309371,0.0
VISERYS,0.005847953216374269,0.22154715648180853,0.0
WALDA,0.011695906432748537,0.249701409347878,0.0
WAYMAR_ROYCE,0.005847953216374269,0.28654970760233917,0.0
WHITE_WALKER,0.011695906432748537,0.21106474626463856,0.0
YARA,0.029239766081871343,0.2519887505022097,0.010032505961094638
YGRITTE,0.06432748538011696,0.27554696423864333,0.011000945447736528
YOHN_ROYCE,0.03508771929824561,0.32111406921974195,0.0017921345287764128
ZALA,0.005847953216374269,0.20761337305527972,0.0
