Name,Degree,Closeness,Betweenness
LYANNA_MORMONT,0.07092198581560283,0.3514114865804478,0.002217867267259365
MACE,0.06382978723404255,0.31285262022249344,0.0004833067978964634
MAESTER_AEMON,0.0070921985815602835,0.23061378806841887,0.0
MAESTER_CITADEL,0.014184397163120567,0.2310384911772005,0.0
MAESTER_DORNE,0.028368794326241134,0.19602171985815606,0.0
MAESTER_MORMONT,0.028368794326241134,0.33815067576609126,0.0
MAESTER_WOLKAN,0.028368794326241134,0.26806389040431594,0.00010131712259371833
MANCE,0.0070921985815602835,0.264113475177305,0.0
MANDERLY,0.028368794326241134,0.31521080580205996,2.0263424518743667e-05
MARGAERY,0.12056737588652482,0.3995347156344582,0.04393195568747484
MEERA,0.04964539007092199,0.2674923256060125,0.000121580547112462
MELESSA,0.0425531914893617,0.2327530625402966,2.0263424518743667e-05
MELISANDRE,0.09219858156028368,0.3574185205390879,0.005856116974124557
MINISA,0.0070921985815602835,0.25973892486380923,0.0
MISSANDEI,0.07092198581560283,0.32841335264193683,0.014282276740483425
MORGAN,0.02127659574468085,0.028959810874704495,0.0
MOUNTAIN,0.0070921985815602835,0.2904025479380089,0.0
MYRANDA,0.014184397163120567,0.26692319299834016,0.0
MYRCELLA,0.02127659574468085,0.3015718767048554,0.0
NED,0.1631205673758865,0.40599967867061443,0.11267022269017846
NIGHT_KING,0.035460992907801414,0.2663564770896388,0.0
NYMERIA,0.035460992907801414,0.24407373678836553,0.006636271529888551
OBARA,0.035460992907801414,0.24407373678836553,0.006636271529888551
OBERYN,0.014184397163120567,0.19541106029473498,0.0
OLD_NAN,0.035460992907801414,0.2904025479380089,0.0005112783760200171
OLENNA,0.09929078014184398,0.32085396600823496,0.11357549660741148
OLLY,0.05673758865248227,0.2994126508573266,0.0
OSHA,0.014184397163120567,0.26692319299834016,0.0
OTHELL_YARWYCK,0.05673758865248227,0.2994126508573266,0.0
PODRICK,0.07092198581560283,0.3920434397163121,0.020361699495664128
PYCELLE,0.04964539007092199,0.31207437987368125,0.0004584599797365756
QYBURN,0.05673758865248227,0.3241702860703356,0.016761390135250315
RAMSAY,0.1347517730496454,0.3700705035670202,0.05948133293584903
RANDYLL,0.0425531914893617,0.2327530625402966,2.0263424518743667e-05
RAY,0.028368794326241134,0.03475177304964539,0.00020263424518743666
RAZDAL,0.04964539007092199,0.3089997554414282,0.0
RED_PRIEST,0.02127659574468085,0.3052406343290021,0.0
RICKARD_KARSTARK,0.028368794326241134,0.26806389040431594,3.377237419790611e-05
RICKARD_STARK,0.0070921985815602835,0.2844759653270291,0.0
RICKON,0.06382978723404255,0.36469157182912754,0.004305714201130932
ROBB,0.06382978723404255,0.37226676768314504,0.01770034447138232
ROBERT,0.0425531914893617,0.33633753541345807,0.0018226032367769686
ROBETT,0.0425531914893617,0.3504298902492175,0.0006869260706646725
ROBIN,0.02127659574468085,0.32250360079490964,0.0
RODRIK,0.02127659574468085,0.28906428734843287,0.0
ROOSE_BOLTON,0.04964539007092199,0.345603032256804,0.011936116141353285
SAM,0.06382978723404255,0.30449975900296083,0.10229989868287741
SANSA,0.2836879432624113,0.48437799501629286,0.2626236959730493
SEPTA_UNELLA,0.035460992907801414,0.2994126508573266,0.0001688618709895305
SHIREEN,0.0070921985815602835,0.26467067660172966,0.0
SMALLJON,0.09219858156028368,0.35339126960343625,0.009558894178776173
SON_OF_EDMURE,0.02127659574468085,0.3030287456744441,0.0007393372135013473
SON_OFWALDA,0.014184397163120567,0.26692319299834016,0.0
STANNIS,0.04964539007092199,0.36469157182912754,0.011644353350051729
TALLA,0.0425531914893617,0.2327530625402966,2.0263424518743667e-05
THEON,0.09219858156028368,0.3824814046012801,0.08571227424763354
THOROS,0.02127659574468085,0.03159252095422308,0.0
THREE_EYED_RAVEN,0.07801418439716312,0.2944927246695302,0.00272717010558956
TOMMEN,0.07092198581560283,0.3144208037825059,0.0011516379601485987
TORMUND,0.14893617021276595,0.3657548125633232,0.021952495277606197
TRYSTANE,0.014184397163120567,0.19450217164220135,0.0
TYENE,0.04964539007092199,0.24502714982269505,0.01945288753799392
TYRION,0.18439716312056736,0.4296366462644516,0.14853156113828941
TYWIN,0.0425531914893617,0.36790000207982365,0.0
VALA,0.02127659574468085,0.26579216251953364,0.00035460992907801415
VARYS,0.11347517730496454,0.36049971468166625,0.04957701150894054
WAIF,0.02127659574468085,0.28642443084296776,7.345491388044578e-05
WALDA,0.02127659574468085,0.2674923256060125,5.0658561296859166e-05
WALDER,0.05673758865248227,0.33188862621486737,0.005682760628691518
WUN_WUN,0.07801418439716312,0.3514114865804478,0.0012572574937263258
YARA,0.06382978723404255,0.32755587652537826,0.00765483334632271
YEZZAN,0.04964539007092199,0.3089997554414282,0.0
YOHN_ROYCE,0.02127659574468085,0.32250360079490964,0.0
